word,frequency,type,gender,dictionaryForm,languageLevel,english
proezas,1,noun,feminine,proeza,B1,feat
vagan,1,adjective,masculine,vagán,B1,lazy
desnudar,1,verb,other,desnudar,B1,to undress
ardo,1,verb,other,arder,B1,to burn
escondías,1,verb,other,esconder,B1,you were hiding
distraes,1,verb,other,distraer,B1,distract
discapacitada,1,adjective,feminine,discapacitada,B1,disabled
esparcidas,1,adjective,feminine,esparcido,B1,scattered
dreams,1,noun,masculine,sueño,B1,dream
follaje,1,noun,masculine,follaje,B1,foliage
colisiones,1,noun,feminine,colisión,B1,collisions
indicarme,1,verb,other,indicarme,B1,to indicate to me
confiscó,1,verb,other,confiscar,B1,confiscated
funcionase,1,verb,other,funcionar,B1,to function
pídemelo,1,verb,other,pedir,B1,ask me for it
cuidarle,1,verb,other,cuidar,B1,to take care of
agarrada,1,adjective,feminine,agarrado,B1,gripped
fluorescente,1,adjective,masculine,fluorescente,B1,fluorescent
ordenen,1,verb,other,ordenar,B1,to order
conformaría,1,verb,other,conformar,B1,would conform
partirle,1,verb,other,partirle,B1,to split it
moderada,1,adjective,feminine,moderada,B1,moderate
alcanzaría,1,verb,other,alcanzar,B1,would reach
tocaran,1,verb,other,tocar,B1,to touch
evitaba,1,verb,other,evitar,B1,to avoid
ecológica,1,adjective,feminine,ecológico,B1,ecological
amamantar,1,verb,other,amamantar,B1,to breastfeed
controlaré,1,verb,other,controlar,B1,I will control
capacitados,1,adjective,masculine,capacitado,B1,trained
implantar,1,verb,other,implantar,B1,to implant
autorizadas,1,adjective,feminine,autorizada,B1,authorized
fallara,1,verb,other,fallar,B1,to fail
maníacos,1,noun,masculine,maníaco,B1,maniac
larguen,1,verb,other,largar,B1,to let go
arrastrándote,1,verb,other,arrastrar,B1,dragging you
compartas,1,verb,other,compartir,B1,to share
olerá,1,verb,other,oler,B1,will smell
compensaciones,1,noun,feminine,compensación,B1,compensations
aplaste,1,verb,other,aplastar,B1,to crush
trillado,1,adjective,masculine,trillado,B1,trite
localizados,1,verb,other,localizar,B1,located
encierras,1,verb,other,encerrar,B1,to enclose
expandió,1,verb,other,expandir,B1,to expand
colgará,1,verb,other,colgar,B1,will hang
batiendo,1,verb,other,batir,B1,beating
extrañarás,1,verb,other,extrañar,B1,you will miss
arrancaste,1,verb,other,arrancar,B1,you (informal singular) tore off
culparle,1,verb,other,culpar,B1,to blame
verificó,1,verb,other,verificar,B1,verified
figuro,1,verb,other,figurar,B1,to figure
dañan,1,verb,other,dañar,B1,to harm
apuren,1,verb,other,apurarse,B1,hurry up
aconsejé,1,verb,other,aconsejar,B1,I advised
aviva,1,verb,other,avivar,B1,to revive
separaos,1,verb,other,separarse,B1,to separate (yourselves)
revisados,1,verb,other,revisar,B1,reviewed
coronilla,1,noun,feminine,coronilla,B1,crown
deles,1,verb,other,darles,B1,to give them
largaron,1,verb,other,largar,B1,they let go
adaptan,1,verb,other,adaptar,B1,they adapt
instalados,1,adjective,masculine,instalado,B1,installed
persistentes,1,adjective,masculine,persistente,B1,persistent
complacería,1,verb,other,complacer,B1,to please
encarcelaron,1,verb,other,encarcelar,B1,imprisoned
bosta,1,noun,feminine,bosta,B1,droppings
confirmadas,1,adjective,feminine,confirmada,B1,confirmed
encendiste,1,verb,other,encender,B1,you lit/turned on
pensada,1,adjective,feminine,pensado,B1,thoughtful
recogidos,1,adjective,masculine,recogido,B1,gathered
bromistas,1,noun,masculine,bromista,B1,jokers
cancillería,1,noun,feminine,cancillería,B1,chancellery
febril,1,adjective,feminine,febril,B1,febrile
proclamar,1,verb,other,proclamar,B1,to proclaim
marcará,1,verb,other,marcar,B1,will mark
mostremos,1,verb,other,mostrar,B1,let's show
ensuciarte,1,verb,other,ensuciar,B1,to make dirty
andaría,1,verb,other,andar,B1,would walk
perteneciera,1,verb,other,pertenecer,B1,belong
aplicarse,1,verb,other,aplicarse,B1,to apply oneself
alejaría,1,verb,other,alejar,B1,would distance
tragarme,1,verb,other,tragar,B1,to swallow
aplazado,1,adjective,masculine,aplazado,B1,postponed
cabía,1,verb,other,caber,B1,to fit
enredó,1,verb,other,enredar,B1,tangled
probarlas,1,verb,other,probar,B1,to try them
proporcione,1,verb,other,proporcionar,B1,to provide
manso,1,adjective,masculine,manso,B1,tame
golpealo,1,verb,other,golpearlo,B1,hit it
negada,1,adjective,feminine,negado,B1,denied
aprendería,1,verb,other,aprender,B1,I would learn
benefician,1,verb,other,beneficiar,B1,to benefit
incluirme,1,verb,other,incluirme,B1,to include myself
echaras,1,verb,other,echar,B1,to throw
anunciaré,1,verb,other,anunciar,B1,I will announce
construía,1,verb,other,construir,B1,was building
limpiada,1,noun,feminine,limpiada,B1,cleaning
acusarla,1,verb,other,acusar,B1,to accuse her
numérica,1,adjective,feminine,numérico,B1,numeric
desvelar,1,verb,other,desvelar,B1,to unveil
deshacen,1,verb,other,deshacer,B1,to undo
encenderá,1,verb,other,encender,B1,will light
hieres,1,verb,other,herir,B1,to wound
declaracion,1,noun,feminine,declaración,B1,declaration
escupidor,1,noun,masculine,escupidor,B1,spittoon
hediondo,1,adjective,masculine,hediondo,B1,foul-smelling
admiré,1,verb,other,admirar,B1,admired
lancer,1,verb,other,lanzar,B1,to throw
desearían,1,verb,other,desear,B1,they would wish
conservó,1,verb,other,conservar,B1,he/she/it conserved
entrevistamos,1,verb,other,entrevistar,B1,we interview
agobiada,1,adjective,feminine,agobiada,B1,overwhelmed
echarían,1,verb,other,echar,B1,they would throw
mierdecilla,1,noun,feminine,mierdecilla,B1,small piece of shit
inmediaciones,1,noun,feminine,inmediación,B1,surroundings
acabarías,1,verb,other,acabar,B1,you would finish
convenzas,1,verb,other,convencer,B1,to convince
construirla,1,verb,other,construirla,B1,to build it (feminine)
vendérselo,1,verb,other,venderse lo,B1,to sell to oneself
mezclarme,1,verb,other,mezclar,B1,to mix
austríaco,1,adjective,masculine,austríaco,B1,Austrian
sujétenlo,1,verb,other,sujetar,B1,hold it
detallados,1,adjective,masculine,detallado,B1,detailed
férrea,1,adjective,feminine,férreo,B1,iron
unía,1,verb,other,unir,B1,united
aposta,1,noun,feminine,aposta,B1,bet
aguardan,1,verb,other,aguardar,B1,to wait
tratase,1,verb,other,tratarse,B1,to be about
interceptó,1,verb,other,interceptar,B1,intercepted
encantara,1,verb,other,encantar,B1,to enchant
quinina,1,noun,feminine,quinina,B1,quinine
tribulaciones,1,noun,feminine,tribulación,B1,tribulations
calentará,1,verb,other,calentar,B1,will heat
colector,1,noun,masculine,colector,B1,collector
filmaste,1,verb,other,filmar,B1,you filmed
suéltenla,1,verb,other,soltar,B1,release her
payasada,1,noun,feminine,payasada,B1,foolishness
volteo,1,noun,masculine,volteo,B1,flip
sosten,1,noun,masculine,sostén,B1,bra
bengalí,1,adjective,masculine,bengalí,B1,Bengali
punzón,1,noun,masculine,punzón,B1,punch
punzantes,1,adjective,masculine,punzante,B1,sharp
atraparás,1,verb,other,atrapar,B1,you will catch
escuchados,1,verb,other,escuchar,B1,listened
matasteis,1,verb,other,matar,B1,you killed
asistieron,1,verb,other,asistir,B1,they attended
obedecerá,1,verb,other,obedecer,B1,to obey
despeguen,1,verb,other,despegar,B1,to take off
realizaba,1,verb,other,realizar,B1,to carry out
meollo,1,noun,masculine,meollo,B1,core
derivación,1,noun,feminine,derivación,B1,derivation
discutía,1,verb,other,discutir,B1,argued
decias,1,verb,other,decir,B1,you said
escaparán,1,verb,other,escapar,B1,they will escape
plantón,1,noun,masculine,plantón,B1,standby
situados,1,verb,other,situar,B1,to situate
fetos,1,noun,masculine,feto,B1,fetuses
carromato,1,noun,masculine,carromato,B1,cart
apoyos,1,noun,masculine,apoyo,B1,support
ocupare,1,verb,other,ocupar,B1,to occupy
recobrado,1,verb,other,recobrar,B1,recovered
entretenidos,1,adjective,masculine,entretenido,B1,entertained
disipar,1,verb,other,disipar,B1,to dispel
ucranianos,1,noun,masculine,ucraniano,B1,Ukrainians
sarnoso,1,adjective,masculine,sarnoso,B1,scabby
sostenerse,1,verb,other,sostenerse,B1,to hold on
contrariamente,1,adverb,other,contrariamente,B1,conversely
pelearte,1,verb,other,pelearse,B1,to fight (oneself)
sugería,1,verb,other,sugerir,B1,to suggest
gritara,1,verb,other,gritar,B1,to shout
comportar,1,verb,other,comportar,B1,to behave
inmorales,1,adjective,plural,inmoral,B1,immoral
pillarle,1,verb,other,pillar,B1,to catch
esquivado,1,verb,other,esquivar,B1,dodged
excluidos,1,noun,masculine,excluido,B1,excluded
enfocarte,1,verb,other,enfocar,B1,to focus
organizaba,1,verb,other,organizar,B1,was organizing
permitidas,1,adjective,feminine,permitida,B1,allowed
socavar,1,verb,other,socavar,B1,to undermine
desanime,1,verb,other,desanimar,B1,discourage
absorbida,1,adjective,feminine,absorbido,B1,absorbed
divorcia,1,verb,other,divorciar,B1,to divorce
impresionan,1,verb,other,impresionar,B1,to impress
escondrijo,1,noun,masculine,escondrijo,B1,hiding place
buscaras,1,verb,other,buscar,B1,you will search
desnudarte,1,verb,other,desnudarte,B1,to undress (yourself)
revelen,1,verb,other,revelar,B1,reveal
orientado,1,adjective,masculine,orientado,B1,oriented
finalice,1,verb,other,finalizar,B1,to finish
enseñame,1,verb,other,enseñarme,B1,teach me
concentran,1,verb,other,concentrar,B1,to concentrate
aportación,1,noun,feminine,aportación,B1,contribution
capturé,1,verb,other,capturar,B1,I captured
dejaria,1,verb,other,dejar,B1,would leave
describirías,1,verb,other,describir,B1,you would describe
lectora,1,noun,feminine,lectora,B1,reader
recetado,1,verb,other,recetar,B1,prescribed
cuchitril,1,noun,masculine,cuchitril,B1,slum
guarras,1,noun,feminine,guarra,B1,dirty woman
ligaduras,1,noun,feminine,ligadura,B1,ligature
retendré,1,verb,other,retener,B1,I will retain
necesitarme,1,verb,other,necesitarme,B1,to need me
moca,1,noun,feminine,moca,B1,moccasin
supusimos,1,verb,other,suponer,B1,we supposed
esperase,1,verb,other,esperarse,B1,to wait for oneself
látigos,1,noun,masculine,látigo,B1,whips
insultan,1,verb,other,insultar,B1,they insult
probados,1,adjective,masculine,probado,B1,tested
recompensarte,1,verb,other,recompensar,B1,to reward you
policíaco,1,adjective,masculine,policíaco,B1,police
habladora,1,adjective,feminine,hablador,B1,talkative
muesca,1,noun,feminine,muesca,B1,notch
estático,1,adjective,masculine,estático,B1,static
caritas,1,noun,feminine,caridad,B1,charity
endeble,1,adjective,feminine,endeble,B1,weak
aborigen,1,noun,masculine,aborigen,B1,aboriginal
destripar,1,verb,other,destripar,B1,to gut
meteorólogo,1,noun,masculine,meteorólogo,B1,meteorologist
inmaduros,1,adjective,masculine,inmaduro,B1,immature
exponerte,1,verb,other,exponerte,B1,to expose yourself
coto,1,noun,masculine,coto,B1,enclosure
echados,1,adjective,masculine,echado,B1,lying down
fantastica,1,adjective,feminine,fantástica,B1,fantastic
renunciaron,1,verb,other,renunciar,B1,they resigned
mirándole,1,verb,other,mirar,B1,looking at him/her
llevalo,1,verb,other,llevarlo,B1,take it
dialogar,1,verb,other,dialogar,B1,to dialogue
notando,1,verb,other,notar,B1,noticing
consolidar,1,verb,other,consolidar,B1,to consolidate
llanero,1,noun,masculine,llanero,B1,plainsman
lamentando,1,verb,other,lamentar,B1,lamenting
duren,1,verb,other,durar,B1,to last
cruzara,1,verb,other,cruzar,B1,to cross
sustituyendo,1,verb,other,sustituir,B1,substituting
enrolla,1,verb,other,enrollar,B1,to roll up
amarra,1,noun,feminine,amarra,B1,tie
derrotaron,1,verb,other,derrotar,B1,they defeated
ofenderla,1,verb,other,ofender,B1,to offend her
congestión,1,noun,feminine,congestión,B1,congestion
clavados,1,adjective,masculine,clavado,B1,nailed
metralletas,1,noun,feminine,metralleta,B1,submachine guns
ágiles,1,adjective,masculine,ágil,B1,agile
inapropiadas,1,adjective,feminine,inapropiada,B1,inappropriate
enterarás,1,verb,other,enterar,B1,you will inform
burlaron,1,verb,other,burlar,B1,to mock
estimaciones,1,noun,feminine,estimación,B1,estimates
reemplazados,1,verb,other,reemplazar,B1,replaced
sostengan,1,verb,other,sostener,B1,to hold
colarnos,1,verb,other,colarse,B1,to sneak in
bellaco,1,adjective,masculine,bellaco,B1,rascal
conciso,1,adjective,masculine,conciso,B1,concise
dispárales,1,verb,other,disparar,B1,to shoot
jugaras,1,verb,other,jugar,B1,you will play
preocupándose,1,verb,other,preocuparse,B1,worrying
insultada,1,adjective,feminine,insultada,B1,insulted
discrepar,1,verb,other,discrepar,B1,to disagree
huélelo,1,verb,other,oler,B1,smell it
azota,1,verb,other,azotar,B1,to whip
sentaras,1,verb,other,sentar,B1,you will sit
volarle,1,verb,other,volar,B1,to fly
apuntaré,1,verb,other,apuntar,B1,I will point out
recomenzar,1,verb,other,recomenzar,B1,to restart
índico,1,adjective,masculine,índico,B1,indican
sonreíd,1,verb,other,sonreír,B1,smile
troyano,1,noun,masculine,troyano,B1,trojan
mírenlos,1,verb,other,mirar,B1,look at them
simplista,1,adjective,feminine,simplista,B1,simplistic
descolgado,1,adjective,masculine,descolgado,B1,unhooked
desespera,1,verb,other,desesperar,B1,to despair
revive,1,verb,other,revivir,B1,to revive
conectarnos,1,verb,other,conectarse,B1,to connect (ourselves)
elegirme,1,verb,other,elegir,B1,to choose me
victoriosa,1,adjective,feminine,victorioso,B1,victorious
napolitano,1,adjective,masculine,napolitano,B1,Neapolitan
retiros,1,noun,masculine,retiro,B1,retreats
inyectando,1,verb,other,inyectar,B1,injecting
lanzarle,1,verb,other,lanzar,B1,to throw
enfrenten,1,verb,other,enfrentar,B1,confront
tormentoso,1,adjective,masculine,tormentoso,B1,stormy
denunciarme,1,verb,other,denunciarme,B1,to report me
oblígame,1,verb,other,obligar,B1,make me
ligamentos,1,noun,masculine,ligamento,B1,ligament
enteraran,1,verb,other,enterar,B1,to inform
florales,1,adjective,feminine,floral,B1,flower-related
bujías,1,noun,feminine,bujía,B1,spark plugs
portaré,1,verb,other,portar,B1,I will carry
cuidándote,1,verb,other,cuidar,B1,taking care of you
futurista,1,adjective,other,futurista,B1,futuristic
camuflado,1,adjective,masculine,camuflado,B1,camouflaged
avergonzó,1,verb,other,avergonzar,B1,embarrassed
timado,1,adjective,masculine,timado,B1,cheated
cotillón,1,noun,masculine,cotillón,B1,ball
venger,1,verb,other,vengar,B1,to avenge
atravesarla,1,verb,other,atravesar,B1,to cross it
mintiéndole,1,verb,other,mentir,B1,lying to him/her
vivito,1,adjective,masculine,vivito,B1,lively
cepillado,1,noun,masculine,cepillado,B1,brushing
progresistas,1,noun,masculine,progresista,B1,progressive
desconfiada,1,adjective,feminine,desconfiada,B1,untrusting
contagia,1,verb,other,contagiar,B1,to infect
explotaría,1,verb,other,explotar,B1,would explode
interrogarte,1,verb,other,interrogar,B1,to interrogate
confiaban,1,verb,other,confiar,B1,they trusted
cachas,1,noun,feminine,cacha,B1,muscle
llévalas,1,verb,other,llevarlas,B1,take them (feminine)
estropeas,1,verb,other,estropear,B1,to damage
respetaré,1,verb,other,respetar,B1,I will respect
buceando,1,verb,other,bucear,B1,diving
adopté,1,verb,other,adoptar,B1,adopted
culparnos,1,verb,other,culpar,B1,to blame us
acampado,1,noun,masculine,acampado,B1,camping
recaer,1,verb,other,recaer,B1,to relapse
atormentar,1,verb,other,atormentar,B1,to torment
justifique,1,verb,other,justificar,B1,to justify
arriesgaremos,1,verb,other,arriesgar,B1,we will risk
tarareando,1,verb,other,tararear,B1,humming
retractarse,1,verb,other,retractarse,B1,to retract
nevado,1,adjective,masculine,nevado,B1,snowy
estudiaremos,1,verb,other,estudiar,B1,we will study
lamentaría,1,verb,other,lamentar,B1,to lament
autoayuda,1,noun,feminine,autoayuda,B1,self-help
aparentas,1,verb,other,aparentar,B1,to pretend
golpeteo,1,noun,masculine,golpeteo,B1,tapping
anuló,1,verb,other,anular,B1,annul
hacé,1,verb,other,hacer,B1,to do
confidencias,1,noun,feminine,confidencia,B1,confidences
reprimidos,1,adjective,masculine,reprimido,B1,repressed
suplentes,1,noun,masculine,suplente,B1,substitute
contestaron,1,verb,other,contestar,B1,they answered
tinglado,1,noun,masculine,tinglado,B1,shed
apetecible,1,adjective,other,apetecible,B1,desirable
escaneos,1,noun,masculine,escaneo,B1,scan
provenían,1,verb,other,provenir,B1,they came from
pareciste,1,verb,other,parecer,B1,you seemed
extrañarlo,1,verb,other,extrañar,B1,to miss
tríos,1,noun,masculine,trío,B1,trio
asentarse,1,verb,other,asentarse,B1,to settle
asociarse,1,verb,other,asociarse,B1,to associate oneself
estarse,1,verb,other,estar,B1,to be
necesitéis,1,verb,other,necesitar,B1,you need
reprocho,1,verb,other,reprochar,B1,to reproach
imperfección,1,noun,feminine,imperfección,B1,imperfection
renegociar,1,verb,other,renegociar,B1,renegotiate
haciéndolos,1,verb,other,hacer,B1,doing them
activan,1,verb,other,activar,B1,activate
tómale,1,verb,other,tomar,B1,take him/her
prohibí,1,verb,other,prohibir,B1,prohibit
gastaré,1,verb,other,gastar,B1,I will spend
envien,1,verb,other,enviar,B1,to send
menospreciar,1,verb,other,menospreciar,B1,to underestimate
determinan,1,verb,other,determinar,B1,to determine
quejaron,1,verb,other,quejar,B1,complain
quilla,1,noun,feminine,quilla,B1,tail
secuestré,1,verb,other,secuestrar,B1,I kidnapped
decapitada,1,adjective,feminine,decapitada,B1,beheaded
sacrificaste,1,verb,other,sacrificar,B1,you sacrificed
huelan,1,verb,other,oler,B1,to smell
baste,1,verb,other,bastar,B1,to be enough
contaminantes,1,noun,masculine,contaminante,B1,pollutants
cortésmente,1,adverb,other,cortésmente,B1,politely
estridente,1,adjective,other,estridente,B1,strident
sincronizar,1,verb,other,sincronizar,B1,to synchronize
peleados,1,adjective,masculine,peleado,B1,fought
remolcar,1,verb,other,remolcar,B1,to tow
bañaba,1,verb,other,bañar,B1,bathe
sectas,1,noun,feminine,secta,B1,sect
aconteció,1,verb,other,acontecer,B1,happened
sorprendernos,1,verb,other,sorprenderse,B1,to be surprised
sanadora,1,adjective,feminine,sanador,B1,healing
participaré,1,verb,other,participar,B1,I will participate
descartarlo,1,verb,other,descartar,B1,to discard
alineadas,1,adjective,feminine,alineado,B1,aligned
medimos,1,verb,other,medir,B1,we measure
genérico,1,adjective,masculine,genérico,B1,generic
renovando,1,verb,other,renovar,B1,renewing
manténlo,1,verb,other,mantener,B1,keep it
numerosa,1,adjective,feminine,numeroso,B1,numerous
remodelar,1,verb,other,remodelar,B1,to remodel
actuas,1,verb,other,actuar,B1,to act
encuéntrate,1,verb,other,encontrarse,B1,find yourself
románticamente,1,adverb,other,románticamente,B1,romantically
vigilaban,1,verb,other,vigilar,B1,they were watching
recógeme,1,verb,other,recoger,B1,pick me up
basar,1,verb,other,basar,B1,to base
clamando,1,verb,other,clamar,B1,crying
desgarra,1,verb,other,desgarrar,B1,to tear
peatonal,1,adjective,feminine,peatonal,B1,pedestrian
descomunal,1,adjective,other,descomunal,B1,enormous
describía,1,verb,other,describir,B1,describe
secuestrarla,1,verb,other,secuestrarla,B1,to kidnap her
reirte,1,verb,other,reírse,B1,to laugh
apuramos,1,verb,other,apuramos,B1,we hurry
hidromasaje,1,noun,masculine,hidromasaje,B1,hydromassage
solucionó,1,verb,other,solucionar,B1,solved
pasárselo,1,verb,other,pasárselo,B1,to have a good time
asentir,1,verb,other,asentir,B1,to assent
repensar,1,verb,other,repensar,B1,to reconsider
concibió,1,verb,other,concebir,B1,to conceive
supero,1,verb,other,superar,B1,to overcome
exhibiciones,1,noun,feminine,exhibición,B1,exhibitions
emparentados,1,adjective,masculine,emparentado,B1,related
golpéala,1,verb,other,golpear,B1,hit her
vilo,1,verb,other,vilol,B1,to be vigilant
disfrútala,1,verb,other,disfrutar,B1,enjoy it
entretengas,1,verb,other,entretener,B1,entertain
correspondientes,1,adjective,plural,correspondiente,B1,corresponding
atemorizado,1,adjective,masculine,atemorizado,B1,frightened
cerrándose,1,verb,other,cerrarse,B1,closing oneself
interrogador,1,noun,masculine,interrogador,B1,questioner
olvidad,1,verb,other,olvidar,B1,to forget
disfrutaremos,1,verb,other,disfrutar,B1,we will enjoy
conozcáis,1,verb,other,conocer,B1,to know
civilizadas,1,adjective,feminine,civilizado,B1,civilized
agitados,1,adjective,masculine,agitado,B1,agitated
anímese,1,verb,other,animarse,B1,cheer up
aconsejarte,1,verb,other,aconsejar,B1,to advise you
hacedle,1,verb,other,hacerle,B1,to do for him/her
rótula,1,noun,feminine,rótula,B1,kneecap
cruje,1,verb,other,crujir,B1,to crunch
retó,1,verb,other,retar,B1,challenge
enaguas,1,noun,feminine,enaguas,B1,petticoats
entrégalo,1,verb,other,entregar,B1,hand it over
corresponsales,1,noun,masculine,corresponsal,B1,correspondents
triunfe,1,verb,other,triunfar,B1,to triumph
enterrarme,1,verb,other,enterrare,B1,to bury myself
alimentaré,1,verb,other,alimentar,B1,I will feed
complicarse,1,verb,other,complicarse,B1,to complicate oneself
revelados,1,verb,other,revelar,B1,revealed
compraban,1,verb,other,comprar,B1,they were buying
engañarle,1,verb,other,engañar,B1,to deceive him/her
continuos,1,adjective,masculine,continuo,B1,continuous
chequeado,1,verb,other,chequear,B1,checked
mediar,1,verb,other,mediar,B1,to mediate
arrancaba,1,verb,other,arrancar,B1,I/you/he/she/it was starting
bromeabas,1,verb,other,bromear,B1,to joke
cerraran,1,verb,other,cerrar,B1,they will close
soñadora,1,noun,feminine,soñadora,B1,dreamer
educacional,1,adjective,masculine,educacional,B1,educational
aproximarse,1,verb,other,aproximarse,B1,to approach
arrepintiendo,1,verb,other,arrepentir,B1,repenting
leamos,1,verb,other,leer,B1,let's read
enganché,1,verb,other,enganchar,B1,to hook
cautelosa,1,adjective,feminine,cauteloso,B1,cautious
fundió,1,verb,other,fundir,B1,melted
eliminaré,1,verb,other,eliminar,B1,I will eliminate
matándote,1,verb,other,matarse,B1,killing yourself
ingerido,1,adjective,masculine,ingerido,B1,taken in
despedirle,1,verb,other,despedir,B1,to say goodbye to him/her
basto,1,adjective,masculine,basto,B1,coarse
mudarás,1,verb,other,mudar,B1,you will change
redimirme,1,verb,other,redimir,B1,to redeem myself
mudemos,1,verb,other,mudar,B1,to change
confiarle,1,verb,other,confiarle,B1,to trust (someone with something)
marcaba,1,verb,other,marcar,B1,was marking
sujetaba,1,verb,other,sujetar,B1,to hold
liados,1,adjective,masculine,liado,B1,tied up
andábamos,1,verb,other,andar,B1,we walked
investigas,1,verb,other,investigar,B1,you investigate
elevará,1,verb,other,elevar,B1,will elevate
chillona,1,adjective,feminine,chillón,B1,noisy
pillarte,1,verb,other,pillar,B1,to catch you
proximos,1,adjective,masculine,próximo,B1,next
gratuitas,1,adjective,feminine,gratuito,B1,free
sálvala,1,verb,other,salvar,B1,save her
aspiro,1,verb,other,aspirar,B1,I aspire
cánticos,1,noun,masculine,cántico,B1,chant
oimos,1,verb,other,oír,B1,we hear
hebreos,1,noun,masculine,hebreo,B1,Hebrews
investigada,1,adjective,feminine,investigado,B1,investigated
regalarme,1,verb,other,regalarme,B1,to give me as a gift
acceda,1,verb,other,acceder,B1,access
tentando,1,verb,other,tentar,B1,to attempt
dañaron,1,verb,other,dañar,B1,they harmed
gritaría,1,verb,other,gritar,B1,I would shout
creéme,1,verb,other,creer,B1,believe
abrían,1,verb,other,abrir,B1,they opened
juncos,1,noun,masculine,junco,B1,rushes
adaptarnos,1,verb,other,adaptar,B1,to adapt
simi,1,noun,masculine,simio,B1,monkey
vivieran,1,verb,other,vivir,B1,they lived
deslice,1,verb,other,deslizar,B1,to slide
suponerlo,1,verb,other,suponer,B1,to suppose
pasion,1,noun,feminine,pasión,B1,passion
analicemos,1,verb,other,analizar,B1,let's analyze
renuncian,1,verb,other,renunciar,B1,to resign
sumido,1,adjective,masculine,sumido,B1,sunk
motivó,1,verb,other,motivar,B1,motivated
asumas,1,verb,other,asumir,B1,to assume
enfocados,1,adjective,masculine,enfocado,B1,focused
oigámoslo,1,verb,other,oír,B1,let's hear
equivoquen,1,verb,other,equivocar,B1,to mistake
colocarle,1,verb,other,colocar,B1,to place
sermonearme,1,verb,other,sermonear,B1,to lecture
llevadla,1,verb,other,llevarla,B1,take her
escabeche,1,noun,masculine,escabeche,B1,pickling
preservado,1,adjective,masculine,preservado,B1,preserved
calentarme,1,verb,other,calentarse,B1,to warm oneself
lisiada,1,noun,feminine,lisiada,B1,crippled (woman)
tortazo,1,noun,masculine,tortazo,B1,slap
agitadores,1,noun,masculine,agitador,B1,agitator
tiesa,1,adjective,feminine,tiesa,B1,stiff
pedías,1,verb,other,pedir,B1,you were asking
disolvente,1,noun,masculine,disolvente,B1,solvent
timar,1,verb,other,timar,B1,to deceive
maltratar,1,verb,other,maltratar,B1,to mistreat
tráiganos,1,verb,other,traer,B1,bring us
congelaron,1,verb,other,congelar,B1,they froze
recio,1,adjective,masculine,recio,B1,sturdy
patrocinar,1,verb,other,patrocinar,B1,to sponsor
cónyuges,1,noun,masculine,cónyuge,B1,spouses
excitaba,1,verb,other,excitar,B1,excite
naciendo,1,verb,other,nacer,B1,being born
crecían,1,verb,other,crecer,B1,they grew
líbrate,1,verb,other,liberarse,B1,free yourself
relacionarte,1,verb,other,relacionarse,B1,to relate to
arrestará,1,verb,other,arrestar,B1,will arrest
tejo,1,noun,masculine,tejo,B1,tejo (a type of game or the disc used in it)
inmobiliarias,1,noun,feminine,inmobiliaria,B1,real estate agency
organizacion,1,noun,feminine,organización,B1,organization
evapora,1,verb,other,evaporar,B1,evaporates
cortarles,1,verb,other,cortar,B1,to cut (to them)
pinchando,1,verb,other,pinchar,B1,pinching
requeridos,1,adjective,masculine,requerido,B1,required
votante,1,noun,masculine,votante,B1,voter
empatado,1,adjective,masculine,empatado,B1,tied
percibes,1,verb,other,percebir,B1,you perceive
guadaña,1,noun,feminine,guadaña,B1,sickle
cedí,1,verb,other,ceder,B1,I yielded
veladas,1,noun,feminine,velada,B1,evening
vengaremos,1,verb,other,vengar,B1,we will avenge
oscureció,1,verb,other,oscurecer,B1,darkened
vivirías,1,verb,other,vivir,B1,you would live
aprobamos,1,verb,other,aprobar,B1,we approve
actualizando,1,verb,other,actualizar,B1,updating
agotan,1,verb,other,agotar,B1,to exhaust
planeadas,1,adjective,feminine,planeado,B1,planned
masón,1,noun,masculine,masón,B1,mason
contamina,1,verb,other,contaminar,B1,to contaminate
frustra,1,verb,other,frustrar,B1,to frustrate
inadvertido,1,adjective,masculine,inadvertido,B1,unnoticed
malcriados,1,noun,masculine,malcriado,B1,spoiled children
perdonarnos,1,verb,other,perdonar,B1,to forgive (each other)
germánico,1,adjective,masculine,germánico,B1,Germanic
vendríamos,1,verb,other,vender,B1,we would sell
sima,1,noun,feminine,sima,B1,pit
alarga,1,verb,other,alargar,B1,to lengthen
armaste,1,verb,other,armar,B1,you armed
malentiendas,1,verb,other,malentender,B1,misunderstand
parábola,1,noun,feminine,parábola,B1,parable
sintomas,1,noun,masculine,síntoma,B1,symptom
entiéndeme,1,verb,other,entender,B1,understand me
ignórala,1,verb,other,ignorar,B1,ignore her
confiaras,1,verb,other,confiar,B1,you will trust
atrevan,1,verb,other,atreverse,B1,to dare
aclararte,1,verb,other,aclarar,B1,to clarify
relajaos,1,verb,other,relajarse,B1,relax
identificando,1,verb,other,identificar,B1,identifying
recaudando,1,verb,other,recaudar,B1,raising
desgarró,1,verb,other,desgarrar,B1,tore
osada,1,noun,feminine,osada,B1,settlement
dáselos,1,verb,other,dar,B1,give them to you
observándome,1,verb,other,observarse,B1,watching (me)
monótona,1,adjective,feminine,monótono,B1,monotonous
contagiar,1,verb,other,contagiar,B1,to infect
desborda,1,verb,other,desbordar,B1,overflow
magulladuras,1,noun,feminine,magulladura,B1,bruise
mandaban,1,verb,other,mandar,B1,they were sending
apostaba,1,verb,other,apostar,B1,bet
