word,frequency,type,gender,dictionaryForm,languageLevel,english
ladronzuelo,2,noun,masculine,ladrónzuelo,B2,petty thief
fornicación,2,noun,feminine,fornicación,B2,fornication
culminación,2,noun,feminine,culminación,B2,culmination
sensacionalista,2,adjective,masculine,sensacionalista,B2,sensationalist
deshicieron,2,verb,other,deshacer,B2,they undid
epiléptico,2,adjective,masculine,epiléptico,B2,epileptic
obstetra,2,noun,feminine,obstetra,B2,obstetrician
retroalimentación,2,noun,feminine,retroalimentación,B2,feedback
predisposición,2,noun,feminine,predisposición,B2,predisposition
evasivo,2,adjective,masculine,evasivo,B2,evasive
compulsiva,2,adjective,feminine,compulsiva,B2,compulsive
subestima,2,verb,other,subestimar,B2,underestimate
verdugos,2,noun,masculine,verdugo,B2,executioners
debieran,2,verb,other,deber,B2,they should
corazonadas,2,noun,feminine,corazonada,B2,hunch
lamentables,2,adjective,feminine,lamentable,B2,lamentable
anunciará,2,verb,other,anunciar,B2,will announce
moriríamos,2,verb,other,morir,B2,we would die
incriminarme,2,verb,other,incriminar,B2,to incriminate
culparán,2,verb,other,culpar,B2,they will blame
amañado,2,adjective,masculine,amañado,B2,rigged
provocativo,2,adjective,masculine,provocativo,B2,provocative
degeneración,2,noun,feminine,degeneración,B2,degeneration
cordialmente,2,adverb,other,cordialmente,B2,cordially
mogollón,2,other,other,mogollón,B2,a lot
enfócate,2,verb,other,enfocarse,B2,focus (yourself)
matasanos,2,noun,masculine,matasanos,B2,quack
eufórico,2,adjective,masculine,eufórico,B2,euphoric
tomárselo,2,verb,other,tomárselo,B2,to take it (for oneself)
ferocidad,2,noun,feminine,ferocidad,B2,ferocity
racionalmente,2,adverb,other,racionalmente,B2,rationally
significativas,2,adjective,feminine,significativa,B2,significant
demencial,2,adjective,feminine,demencial,B2,demented
implícito,2,adjective,masculine,implícito,B2,implicit
gradúe,2,verb,other,graduar,B2,to graduate
desigualdad,2,noun,feminine,desigualdad,B2,inequality
laborista,2,adjective,masculine,laborista,B2,laborist
indefinido,2,adjective,masculine,indefinido,B2,undefined
destruyera,2,verb,other,destruir,B2,to destroy
emborrachaste,2,verb,other,emborrachar,B2,you got drunk
pésimos,2,adjective,masculine,pésimo,B2,dreadful
apurémonos,2,verb,other,apurarse,B2,let's hurry
respaldado,2,adjective,masculine,respaldado,B2,backed
ramificaciones,2,noun,feminine,ramificación,B2,ramification
trágicos,2,adjective,masculine,trágico,B2,tragic
evitándome,2,verb,other,evitar,B2,avoiding me
libertinaje,2,noun,masculine,libertinaje,B2,debauchery
abusadores,1,noun,masculine,abusador,B2,abusers
evolutivo,1,adjective,masculine,evolutivo,B2,evolutionary
gentío,1,noun,masculine,gentío,B2,crowd
errantes,1,adjective,masculine,errante,B2,wandering
nandu,1,noun,masculine,nandu,B2,rhea
insano,1,adjective,masculine,insano,B2,unhealthy
testificando,1,verb,other,testificar,B2,testifying
veracidad,1,noun,feminine,veracidad,B2,truthfulness
acelerante,1,noun,masculine,acelerante,B2,accelerant
metódico,1,adjective,masculine,metódico,B2,methodical
tenencia,1,noun,feminine,tenencia,B2,tenancy
penurias,1,noun,feminine,penuria,B2,misery
refinamiento,1,noun,masculine,refinamiento,B2,refinement
estratégicos,1,adjective,masculine,estratégico,B2,strategic
rajá,1,noun,masculine,rajá,B2,raja
salvaguardar,1,verb,other,salvaguardar,B2,to safeguard
parias,1,noun,feminine,paria,B2,tribute
ojivas,1,noun,feminine,ojiva,B2,warheads
borrachín,1,noun,masculine,borrachín,B2,drunkard
dominantes,1,adjective,feminine,dominante,B2,dominant
santurrón,1,adjective,masculine,santurrón,B2,sanctimonious
chanchullo,1,noun,masculine,chanchullo,B2,racket
favela,1,noun,feminine,favela,B2,slum
desintegración,1,noun,feminine,desintegración,B2,disintegration
furias,1,noun,feminine,furia,B2,fury
indetectable,1,adjective,other,indetectable,B2,undetectable
vastas,1,adjective,feminine,vasto,B2,vast
chirona,1,noun,feminine,chirona,B2,prison
psicóticos,1,adjective,masculine,psicótico,B2,psychotic
descúbrelo,1,verb,other,descubrirlo,B2,discover it
suplicio,1,noun,masculine,suplicio,B2,torture
sostendré,1,verb,other,sostener,B2,I will sustain
bochorno,1,noun,masculine,bochorno,B2,embarrassment
imprevistos,1,noun,masculine,imprevisto,B2,unforeseen events
reuniría,1,verb,other,reunir,B2,would gather
atisbo,1,noun,masculine,atisbo,B2,glimpse
profesionalidad,1,noun,feminine,profesionalidad,B2,professionalism
lar,1,noun,masculine,lar,B2,lair
consultoría,1,noun,feminine,consultoría,B2,consulting
parido,1,adjective,masculine,parido,B2,born
infiltrada,1,adjective,feminine,infiltrado,B2,infiltrated
rompimiento,1,noun,masculine,rompimiento,B2,break
traicionarnos,1,verb,other,traicionar,B2,to betray
globalización,1,noun,feminine,globalización,B2,globalization
superada,1,adjective,feminine,superado,B2,overcome
bifurcación,1,noun,feminine,bifurcación,B2,fork
indecencia,1,noun,feminine,indecencia,B2,indecency
desenfrenado,1,adjective,masculine,desenfrenado,B2,unrestrained
manías,1,noun,feminine,manía,B2,mania
exponencialmente,1,adverb,other,exponencialmente,B2,exponentially
intermitentes,1,noun,masculine,intermitente,B2,indicators
radiactiva,1,adjective,feminine,radiactiva,B2,radioactive
conspiró,1,verb,other,conspirar,B2,conspired
altruista,1,adjective,other,altruista,B2,altruistic
desaprobación,1,noun,feminine,desaprobación,B2,disapproval
sincronía,1,noun,feminine,sincronía,B2,synchrony
inhumana,1,adjective,feminine,inhumano,B2,inhuman
separatista,1,adjective,feminine,separatista,B2,separatist
vestigios,1,noun,masculine,vestigio,B2,vestiges
personificación,1,noun,feminine,personificación,B2,personification
certamen,1,noun,masculine,certamen,B2,tournament
masturbando,1,verb,other,masturbar,B2,masturbating
épicas,1,adjective,feminine,épico,B2,epic
convenciera,1,verb,other,convencer,B2,to convince
categóricamente,1,adverb,other,categóricamente,B2,categorically
fugaces,1,adjective,feminine,fugaz,B2,ephemeral
microscópico,1,adjective,masculine,microscópico,B2,microscopic
conspirador,1,noun,masculine,conspirador,B2,conspirator
contemporáneos,1,adjective,masculine,contemporáneo,B2,contemporary
adjuntos,1,noun,masculine,adjunto,B2,attachment
actuaría,1,verb,other,actuar,B2,would act
traqueotomía,1,noun,feminine,traqueotomía,B2,tracheotomy
versátil,1,adjective,other,versátil,B2,versatile
detonó,1,verb,other,detonar,B2,detonated
subjefa,1,noun,feminine,subjefa,B2,female subordinate
sacristán,1,noun,masculine,sacristán,B2,sacristan
deficiencias,1,noun,feminine,deficiencia,B2,deficiencies
toxicidad,1,noun,feminine,toxicidad,B2,toxicity
sagaz,1,adjective,feminine,sagaz,B2,wise
geológico,1,adjective,masculine,geológico,B2,geological
sabiondo,1,adjective,masculine,sabiondo,B2,know-it-all
viables,1,adjective,feminine,viable,B2,viable
vacilación,1,noun,feminine,vacilación,B2,hesitation
tartamudea,1,verb,other,tartamudear,B2,to stutter
sobrevalorada,1,adjective,feminine,sobreevalorada,B2,overvalued
elitista,1,adjective,other,elitista,B2,elitist
cínicos,1,noun,masculine,cínico,B2,cynics
transfusiones,1,noun,feminine,transfusión,B2,transfusions
encefalitis,1,noun,feminine,encefalitis,B2,encephalitis
hábilmente,1,adverb,other,hábilmente,B2,skillfully
espectrómetro,1,noun,masculine,espectrómetro,B2,spectrometer
paladín,1,noun,masculine,paladín,B2,paladin
repulsión,1,noun,feminine,repulsión,B2,repulsion
exterminación,1,noun,feminine,exterminación,B2,extermination
soplona,1,noun,feminine,soplona,B2,tattletale
fisión,1,noun,feminine,fisión,B2,fission
entrelazados,1,adjective,masculine,entrelazado,B2,intertwined
ilícita,1,adjective,feminine,ilícito,B2,illicit
cazafortunas,1,noun,masculine,cazafortunas,B2,fortune hunter
fanatismo,1,noun,masculine,fanatismo,B2,fanatism
imposibilidad,1,noun,feminine,imposibilidad,B2,impossibility
embarcó,1,verb,other,embarcar,B2,embarked
nauseabundo,1,adjective,masculine,nauseabundo,B2,nauseating
sacárselo,1,verb,other,sacárselo,B2,to take it out
enésima,1,adjective,feminine,enésima,B2,nth
prerrogativa,1,noun,feminine,prerrogativa,B2,prerogative
arrebatos,1,noun,masculine,arrebato,B2,outbursts
pestilencia,1,noun,feminine,pestilencia,B2,pestilence
matadlos,1,verb,other,matar,B2,to kill (them)
esvástica,1,noun,feminine,esvástica,B2,swastika
puritano,1,adjective,masculine,puritano,B2,puritan
magistrados,1,noun,masculine,magistrado,B2,magistrates
gral,1,other,other,General,B2,General
neurológica,1,adjective,feminine,neurológica,B2,neurological
arraigado,1,adjective,masculine,arraigado,B2,rooted
polímero,1,noun,masculine,polímero,B2,polymer
referéndum,1,noun,masculine,referéndum,B2,referendum
inferno,1,noun,masculine,infierno,B2,hell
búrlate,1,verb,other,burlarse,B2,to mock
destitución,1,noun,feminine,destitución,B2,dismissal
voluble,1,adjective,feminine,voluble,B2,changeable
avergüenzan,1,verb,other,avergonzar,B2,to embarrass
opresores,1,noun,masculine,opresor,B2,oppressors
diabólicos,1,adjective,masculine,diabólico,B2,diabolical
liquidez,1,noun,feminine,liquidez,B2,liquidity
apodado,1,adjective,masculine,apodado,B2,nicknamed
innata,1,adjective,feminine,innato,B2,innate
irresponsabilidad,1,noun,feminine,irresponsabilidad,B2,irresponsibility
protegiéndote,1,verb,other,protegerse,B2,protecting you
obsoleta,1,adjective,feminine,obsoleto,B2,obsolete
involucro,1,noun,masculine,involucro,B2,envelope
produccion,1,noun,feminine,producción,B2,production
desenfrenada,1,adjective,feminine,desenfrenado,B2,unrestrained
alucinado,1,adjective,masculine,alucinado,B2,astonished
odiosos,1,adjective,masculine,odioso,B2,odious
mandón,1,adjective,masculine,mandón,B2,bossy
retuerce,1,verb,other,retorcer,B2,to twist
fenomeno,1,noun,masculine,fenómeno,B2,phenomenon
cualificados,1,adjective,masculine,cualificado,B2,qualified
criminalista,1,noun,feminine,criminalista,B2,criminal lawyer
reconstruirlo,1,verb,other,reconstruir,B2,to reconstruct it
gigantescos,1,adjective,masculine,gigantesco,B2,gigantic
permítanos,1,verb,other,permitir,B2,let us
estrangulando,1,verb,other,estrangular,B2,strangling
presagios,1,noun,masculine,presagio,B2,omen
apresuradamente,1,adverb,other,apresuradamente,B2,hastily
vasallo,1,noun,masculine,vasallo,B2,vassal
arqueológico,1,adjective,masculine,arqueológico,B2,archaeological
estrógeno,1,noun,masculine,estrógeno,B2,estrogen
inservibles,1,adjective,masculine,inservible,B2,useless
protón,1,noun,masculine,protón,B2,proton
inexplicablemente,1,adverb,other,inexplicablemente,B2,inexplicably
chamanes,1,noun,masculine,chamán,B2,shamans
acostumbrarnos,1,verb,other,acostumbrarse,B2,to get used to
excéntricos,1,adjective,masculine,excéntrico,B2,eccentric
masacrado,1,adjective,masculine,masacrado,B2,masqueraded
imprudentemente,1,adverb,other,imprudentemente,B2,imprudently
cuádruple,1,adjective,other,cuádruple,B2,quadruple
veraz,1,adjective,feminine,veraz,B2,truthful
suspicaz,1,adjective,masculine,suspicaz,B2,suspicious
viéndolos,1,verb,other,ver,B2,seeing them
extravagancia,1,noun,feminine,extravagancia,B2,extravagance
caerían,1,verb,other,caer,B2,they would fall
retorciéndose,1,verb,other,retorcerse,B2,twisting
depresiva,1,adjective,feminine,depresivo,B2,depressive
promiscuidad,1,noun,feminine,promiscuidad,B2,promiscuity
bíblicos,1,adjective,masculine,bíblico,B2,biblical
enterados,1,adjective,masculine,enterado,B2,informed
enfisema,1,noun,masculine,enfisema,B2,emphysema
utilizaría,1,verb,other,utilizar,B2,I would use
condescendencia,1,noun,feminine,condescendencia,B2,condescension
intracraneal,1,adjective,masculine,intracraneal,B2,intracranial
añejo,1,adjective,masculine,añejo,B2,aged
crédulo,1,adjective,masculine,crédulo,B2,gullible
narcótico,1,noun,masculine,narcótico,B2,narcotic
caucásica,1,adjective,feminine,caucásico,B2,Caucasian
blandengue,1,adjective,masculine,blandengue,B2,weakling
prematrimonial,1,adjective,masculine,prematrimonial,B2,premarital
imperialistas,1,noun,masculine,imperialista,B2,imperialists
mojigato,1,adjective,masculine,mojigato,B2,hypocritical
desconexión,1,noun,feminine,desconexión,B2,disconnection
impunidad,1,noun,feminine,impunidad,B2,impunity
desequilibrada,1,adjective,feminine,desequilibrada,B2,unbalanced
cábala,1,noun,feminine,cábala,B2,kabbalah
glorias,1,noun,feminine,gloria,B2,glories
electrónicamente,1,adverb,other,electrónicamente,B2,electronically
esfúmate,1,verb,other,esfumar,B2,dissolve
marxista,1,adjective,masculine,marxista,B2,Marxist
trabajarías,1,verb,other,trabajar,B2,you would work
irritantes,1,adjective,masculine,irritante,B2,irritating
pirateado,1,adjective,masculine,pirateado,B2,hacked
engañara,1,verb,other,engañar,B2,to deceive
contrainteligencia,1,noun,feminine,contrainteligencia,B2,counterintelligence
desmoronó,1,verb,other,desmoronar,B2,crumbled
despampanante,1,adjective,feminine,despampanante,B2,stunning
monetaria,1,adjective,feminine,monetaria,B2,monetary
directivas,1,noun,feminine,directiva,B2,directives
muchisimas,1,adjective,feminine,muchísimas,B2,very many
enloquecerá,1,verb,other,enloquecer,B2,will go mad
contradictorio,1,adjective,masculine,contradictorio,B2,contradictory
infecte,1,verb,other,infectar,B2,to infect
incisiones,1,noun,feminine,incisión,B2,incisions
amortiguador,1,noun,masculine,amortiguador,B2,shock absorber
enfoques,1,noun,masculine,enfoque,B2,approaches
atómicos,1,adjective,masculine,atómico,B2,atomic
impactada,1,adjective,feminine,impactada,B2,impacted
rumana,1,adjective,feminine,rumano,B2,Romanian
mátelo,1,verb,other,matar,B2,kill it
quedármela,1,verb,other,quedármelas,B2,to keep it for myself
cortisona,1,noun,feminine,cortisona,B2,cortisone
importados,1,adjective,masculine,importado,B2,imported
aclamado,1,adjective,masculine,aclamado,B2,acclaimed
textualmente,1,adverb,other,textualmente,B2,literally
obscuro,1,adjective,masculine,oscuro,B2,dark
adúltera,1,noun,feminine,adúltera,B2,adulteress
inconsistente,1,adjective,feminine,inconsistente,B2,inconsistent
apremia,1,verb,other,apremiar,B2,to hurry
monólogos,1,noun,masculine,monólogo,B2,monologues
neurológicos,1,adjective,masculine,neurológico,B2,neurological
endorfinas,1,noun,feminine,endorfina,B2,endorphins
fortachón,1,adjective,masculine,fortachón,B2,burly
astrofísica,1,noun,feminine,astrofísica,B2,astrophysics
arruinarán,1,verb,other,arruinar,B2,they will ruin
acaparando,1,verb,other,acaparar,B2,hoarding
impasible,1,adjective,other,impasible,B2,impassive
regio,1,adjective,masculine,regio,B2,regional
havre,1,noun,masculine,havre,B2,haven
estola,1,noun,feminine,estola,B2,stole
aspirado,1,adjective,masculine,aspirado,B2,aspirated
continuaría,1,verb,other,continuar,B2,would continue
estrangularon,1,verb,other,estrangular,B2,to strangle
testificado,1,verb,other,testificar,B2,to testify
ricachones,1,noun,masculine,ricachón,B2,rich person
generalísimo,1,adjective,masculine,generalísimo,B2,supreme
incredulidad,1,noun,feminine,incredulidad,B2,incredulity
presentimientos,1,noun,masculine,presentimiento,B2,premonitions
inagotable,1,adjective,other,inagotable,B2,inexhaustible
citada,1,adjective,feminine,citado,B2,mentioned
adelantemos,1,verb,other,adelantar,B2,let's advance
sobreprotector,1,adjective,masculine,sobreproctor,B2,overprotective
motines,1,noun,masculine,motín,B2,mutiny
adquirida,1,adjective,feminine,adquirido,B2,acquired
trombosis,1,noun,feminine,trombosis,B2,thrombosis
adjudicado,1,adjective,masculine,adjudicado,B2,awarded
esterilización,1,noun,feminine,esterilización,B2,sterilization
proclamado,1,verb,other,proclamar,B2,proclaimed
agravio,1,noun,masculine,agravio,B2,offense
sinergia,1,noun,feminine,sinergia,B2,synergy
indiscreciones,1,noun,feminine,indiscreción,B2,indiscretions
guardabosque,1,noun,masculine,guardabosque,B2,forest ranger
obscenos,1,adjective,masculine,obsceno,B2,obscene
fisioterapeuta,1,noun,masculine,fisioterapeuta,B2,physiotherapist
gritón,1,noun,masculine,gritón,B2,screamer
descontado,1,adjective,masculine,descontado,B2,discounted
heparina,1,noun,feminine,heparina,B2,heparin
expectación,1,noun,feminine,expectación,B2,expectation
victoriano,1,adjective,masculine,victoriano,B2,Victorian
esfínter,1,noun,masculine,esfínter,B2,sphincter
entretendré,1,verb,other,entretener,B2,I will entertain
critiques,1,noun,feminine,crítica,B2,critique
salmos,1,noun,masculine,salmo,B2,psalm
peróxido,1,noun,masculine,peróxido,B2,peroxide
bombazo,1,noun,masculine,bombazo,B2,big hit
huirá,1,verb,other,huir,B2,to flee
acusándome,1,verb,other,acusar,B2,accusing me
anormalidad,1,noun,feminine,anormalidad,B2,abnormality
repentinos,1,adjective,masculine,repentino,B2,sudden
oyeras,1,verb,other,oír,B2,you will hear
reflujo,1,noun,masculine,reflujo,B2,reflux
abducción,1,noun,feminine,abducción,B2,abduction
amianto,1,noun,masculine,amianto,B2,asbestos
belcebú,1,noun,masculine,belcebú,B2,Beelzebub
habérsela,1,verb,other,haber+se+la,B2,to have it (done)
ilegítima,1,adjective,feminine,ilegítimo,B2,illegitimate
incierta,1,adjective,feminine,incierto,B2,uncertain
irrumpido,1,verb,other,irrumper,B2,broken in
concienzudo,1,adjective,masculine,concienzudo,B2,diligent
burbujeante,1,adjective,other,burbujeante,B2,bubbling
estrangularme,1,verb,other,estrangularse,B2,to strangle
cuidándome,1,verb,other,cuidar,B2,taking care of myself
abrieran,1,verb,other,abrir,B2,to open
culposo,1,adjective,masculine,culposo,B2,guilty
honoria,1,noun,feminine,honoría,B2,honorarium
contradictorias,1,adjective,feminine,contradictoria,B2,contradictory
patológica,1,adjective,feminine,patológico,B2,pathological
sorpresivo,1,adjective,masculine,sorpresivo,B2,surprising
sombríos,1,adjective,masculine,sombrío,B2,gloomy
entropía,1,noun,feminine,entropía,B2,entropy
pedigrí,1,noun,masculine,pedigrí,B2,pedigree
selectividad,1,noun,feminine,selectividad,B2,selectivity
crisma,1,noun,masculine,crisma,B2,chrism
subversivos,1,adjective,masculine,subversivo,B2,subversive
precavidos,1,adjective,masculine,precavido,B2,cautious
reaccionario,1,adjective,masculine,reaccionario,B2,reactionary
ajenjo,1,noun,masculine,ajenjo,B2,wormwood
arrinconado,1,adjective,masculine,arrinconado,B2,cornered
periódicamente,1,adverb,other,periódicamente,B2,periodically
impura,1,adjective,feminine,impuro,B2,impure
exento,1,adjective,masculine,exento,B2,exempt
postrado,1,adjective,masculine,postrado,B2,prostrate
histéricos,1,adjective,masculine,histérico,B2,hysterical
acorazados,1,noun,masculine,acorazado,B2,battleships
reconsiderado,1,adjective,masculine,reconsiderado,B2,reconsidered
violados,1,verb,other,violar,B2,violated
amina,1,noun,feminine,amina,B2,amine
alquimistas,1,noun,masculine,alquimista,B2,alchemist
reinserción,1,noun,feminine,reinserción,B2,reinsertion
rencorosa,1,adjective,feminine,rencorosa,B2,resentful
propensa,1,adjective,feminine,propenso,B2,prone
psicoterapia,1,noun,feminine,psicoterapia,B2,psychotherapy
buenisimo,1,adjective,masculine,buenísimo,B2,excellent
albacea,1,noun,masculine,albacea,B2,executor
argot,1,noun,masculine,argot,B2,jargon
mantenganse,1,verb,other,mantenerse,B2,to maintain oneself
ninfas,1,noun,feminine,ninfa,B2,nymph
terminarías,1,verb,other,terminar,B2,you would finish
incontinencia,1,noun,feminine,incontinencia,B2,incontinence
adversidades,1,noun,feminine,adversidad,B2,adversities
finalización,1,noun,feminine,finalización,B2,completion
pecaminoso,1,adjective,masculine,pecaminoso,B2,sinful
advertida,1,adjective,feminine,advertido,B2,advertised
belladona,1,noun,feminine,belladona,B2,deadly nightshade
pronunciada,1,adjective,feminine,pronunciada,B2,pronounced
departamental,1,adjective,masculine,departamental,B2,departmental
atraídas,1,adjective,feminine,atraído,B2,attracted
amoniaco,1,noun,masculine,amoníaco,B2,ammonia
distorsionado,1,adjective,masculine,distorsionado,B2,distorted
sádica,1,adjective,feminine,sádico,B2,sadistic
delictivo,1,adjective,masculine,delictivo,B2,criminal
persiguiéndote,1,verb,other,perseguir,B2,pursuing you
restitución,1,noun,feminine,restitución,B2,restitution
opiáceos,1,noun,masculine,opiáceo,B2,opioids
originario,1,adjective,masculine,originario,B2,native
excedente,1,noun,masculine,excedente,B2,surplus
jesuita,1,noun,masculine,jesuita,B2,Jesuit
maritales,1,adjective,masculine,marital,B2,marital
modelado,1,noun,masculine,modelado,B2,modeling
desfachatez,1,noun,feminine,desfachatez,B2,impudence
impunes,1,adjective,masculine,impune,B2,impune
fulgor,1,noun,masculine,fulgor,B2,brightness
escuchémoslo,1,verb,other,escuchar,B2,let's listen to it
letargo,1,noun,masculine,letargo,B2,lethargy
buscapleitos,1,noun,masculine,buscapleitos,B2,troublemaker
vicepresidencia,1,noun,feminine,vicepresidencia,B2,vice presidency
satisfactoriamente,1,adverb,other,satisfactoriamente,B2,satisfactorily
ensamblaje,1,noun,masculine,ensamblaje,B2,assembly
rechazara,1,verb,other,rechazar,B2,to reject
litigios,1,noun,masculine,litigio,B2,litigation
estratégicas,1,adjective,feminine,estratégica,B2,strategic
traviesas,1,noun,feminine,traviesa,B2,naughty (feminine)
saboteadores,1,noun,masculine,saboteador,B2,saboteurs
rociado,1,adjective,masculine,rociado,B2,sprayed
favoritismo,1,noun,masculine,favoritismo,B2,favoritism
interceptores,1,noun,masculine,interceptor,B2,interceptors
reaparición,1,noun,feminine,reaparición,B2,reappearance
apuntándole,1,verb,other,apuntar,B2,pointing at him/her
archipiélago,1,noun,masculine,archipiélago,B2,archipelago
salvajismo,1,noun,masculine,salvajismo,B2,savagery
extraviada,1,adjective,feminine,extraviado,B2,lost
sinfín,1,noun,masculine,sinfín,B2,infinity
strip-tease,1,noun,masculine,strip-tease,B2,striptease
sentenciada,1,adjective,feminine,sentenciado,B2,sentenced
pigmeo,1,noun,masculine,pigmeo,B2,pygmy
geológica,1,adjective,feminine,geológico,B2,geological
preciosura,1,noun,feminine,preciosura,B2,loveliness
sentenciados,1,noun,masculine,sentenciado,B2,sentenced
póstumo,1,adjective,masculine,póstumo,B2,posthumous
traqueteo,1,noun,masculine,traqueteo,B2,rattle
asumiste,1,verb,other,asumir,B2,you assumed
ahogué,1,verb,other,ahogar,B2,to drown
afines,1,adjective,masculine,afín,B2,related
hermética,1,adjective,feminine,hermética,B2,hermetic
meteorológica,1,adjective,feminine,meteorológico,B2,meteorological
ensordecedor,1,adjective,masculine,ensordecedor,B2,deafening
recomendarme,1,verb,other,recomendar,B2,to recommend to me
coherencia,1,noun,feminine,coherencia,B2,coherence
protuberancia,1,noun,feminine,protuberancia,B2,protuberance
concurrencia,1,noun,feminine,concurrencia,B2,concurrence
holográfico,1,adjective,masculine,holográfico,B2,holographic
inconsistencias,1,noun,feminine,inconsistencia,B2,inconsistencies
admitámoslo,1,verb,other,admitir,B2,let's admit it
imaginártelo,1,verb,other,imaginarse,B2,to imagine it
contradictorios,1,adjective,masculine,contradictorio,B2,contradictory
concusión,1,noun,feminine,concusión,B2,concussion
mostrándole,1,verb,other,mostrando,B2,showing
electrocución,1,noun,feminine,electrocución,B2,electrocution
fraudulenta,1,adjective,feminine,fraudulenta,B2,fraudulent
on-line,1,other,other,on-line,B2,online
patentado,1,adjective,masculine,patentado,B2,patented
heroicas,1,adjective,feminine,heroica,B2,heroic
lanzacohetes,1,noun,masculine,lanzacohetes,B2,rocket launcher
platea,1,noun,feminine,platea,B2,auditorium
pusiese,1,verb,other,poner,B2,to put
matorral,1,noun,masculine,matorral,B2,thicket
sonambulismo,1,noun,masculine,sonambulismo,B2,sleepwalking
decídmelo,1,verb,other,decírmelo,B2,tell it to me
oratoria,1,noun,feminine,oratoria,B2,oratory
despectivo,1,adjective,masculine,despectivo,B2,disparaging
colonizadores,1,noun,masculine,colonizador,B2,colonizers
tontorrón,1,adjective,masculine,tontorrón,B2,foolish
séptica,1,adjective,feminine,séptico,B2,septic
observada,1,adjective,feminine,observado,B2,observed
igualado,1,adjective,masculine,igualado,B2,equalized
perfeccionando,1,verb,other,perfeccionar,B2,perfecting
indecoroso,1,adjective,masculine,indecoroso,B2,indecorous
aumentaría,1,verb,other,aumentar,B2,would increase
arácnido,1,noun,masculine,arácnido,B2,arachnid
reticente,1,adjective,feminine,reticente,B2,reluctant
desista,1,verb,other,desistir,B2,to desist
tipografía,1,noun,feminine,tipografía,B2,typography
híbrida,1,adjective,feminine,híbrido,B2,hybrid
augurios,1,noun,masculine,augurio,B2,omen
decrépito,1,adjective,masculine,decrépito,B2,decrepit
nanotecnología,1,noun,feminine,nanotecnología,B2,nanotechnology
imagináis,1,verb,other,imaginar,B2,you (plural) imagine
temporaria,1,adjective,feminine,temporal,B2,temporary
demoníacos,1,adjective,masculine,demoníaco,B2,demonic
superfluo,1,adjective,masculine,superfluo,B2,superfluous
destruirlas,1,verb,other,destruirlas,B2,to destroy them
penetrantes,1,adjective,masculine,penetrante,B2,penetrating
efímero,1,adjective,masculine,efímero,B2,ephemeral
prescrito,1,adjective,masculine,prescrito,B2,prescribed
comportándote,1,verb,other,comportarse,B2,behaving
oxidadas,1,adjective,feminine,oxidada,B2,oxidized
mentecato,1,noun,masculine,mentecato,B2,fool
exterminado,1,adjective,masculine,exterminado,B2,exterminated
náufrago,1,noun,masculine,náufrago,B2,castaway
extremaunción,1,noun,feminine,extremaunción,B2,extreme unction
intimo,1,adjective,masculine,íntimo,B2,intimate
atentar,1,verb,other,atentar,B2,to attempt
bacteriana,1,adjective,feminine,bacteriano,B2,bacterial
moldeado,1,noun,masculine,moldeo,B2,molding
traicioneros,1,adjective,masculine,traicionero,B2,treacherous
electromagnéticos,1,adjective,masculine,electromagnético,B2,electromagnetic
masacró,1,verb,other,masacrar,B2,to massacre
precipitando,1,verb,other,precipitar,B2,precipitating
capciosa,1,adjective,feminine,capciosa,B2,captious
mordiera,1,verb,other,morder,B2,to bite
suprimido,1,adjective,masculine,suprimido,B2,suppressed
llevémosle,1,verb,other,llevar,B2,let's take (to him/her)
saldada,1,adjective,feminine,saldada,B2,salted
decretado,1,verb,other,decretar,B2,decreed
vinculación,1,noun,feminine,vinculación,B2,linking
produciría,1,verb,other,producir,B2,would produce
sumergió,1,verb,other,sumergir,B2,to immerse
dramatismo,1,noun,masculine,dramatismo,B2,dramatism
entréis,1,verb,other,entrar,B2,"you (plural, informal) enter"
teletransportación,1,noun,feminine,teletransportación,B2,teleportation
pezuela,1,noun,feminine,pezuela,B2,a small or petty person
malévolo,1,adjective,masculine,malévolo,B2,malevolent
desentrañar,1,verb,other,desentrañar,B2,to uncover
retractarme,1,verb,other,retractar,B2,to retract
exponen,1,noun,masculine,exponente,B2,exponent
egeo,1,noun,masculine,egeo,B2,Aegean
jodiéndome,1,verb,other,joder,B2,screwing (me)
hidra,1,noun,feminine,hidra,B2,hydra
reestructuración,1,noun,feminine,reestructuración,B2,restructuring
urbanismo,1,noun,masculine,urbanismo,B2,urbanism
monarcas,1,noun,masculine,monarca,B2,monarchs
construyera,1,verb,other,construir,B2,to build
devastados,1,adjective,masculine,devastado,B2,devastated
complacidos,1,adjective,masculine,complacido,B2,pleased
comisionados,1,noun,masculine,comisionado,B2,commissioned
despreciada,1,adjective,feminine,despreciada,B2,despised
gravitacionales,1,adjective,masculine,gravitacional,B2,gravitational
bubónica,1,adjective,feminine,bubónica,B2,bubonic
drástica,1,adjective,feminine,drástico,B2,drastic
viabilidad,1,noun,feminine,viabilidad,B2,viability
extasis,1,noun,masculine,éxtasis,B2,ecstasy
designios,1,noun,masculine,designio,B2,design
latentes,1,adjective,feminine,latente,B2,latent
derrocado,1,adjective,masculine,derrocado,B2,overthrown
búsquese,1,verb,other,buscar,B2,search oneself
loa,1,noun,feminine,loa,B2,praise
provinciano,1,adjective,masculine,provinciano,B2,provincial
tipejo,1,noun,masculine,tipejo,B2,scoundrel
