word,frequency,type,gender,dictionaryForm,languageLevel,english
ratos,3,noun,masculine,rato,A1,mouse
pileta,3,noun,feminine,pileta,A1,pool
palmada,3,noun,feminine,palmada,A1,slap
lácteos,3,noun,masculine,lácteo,A1,dairy products
dent,3,noun,masculine,diente,A1,tooth
verbo,3,noun,masculine,verbo,A1,verb
cómodas,3,noun,feminine,cómoda,A1,dressers
raqueta,3,noun,feminine,raqueta,A1,racket
notre,3,other,other,notre,A1,our
hostal,3,noun,masculine,hostal,A1,hostel
met,3,verb,other,meter,A1,to put
fuman,3,verb,other,fumar,A1,to smoke
copos,3,noun,masculine,copo,A1,flake
casillas,3,noun,feminine,casilla,A1,box
pajaritos,3,noun,masculine,pajarito,A1,little birds
antenas,3,noun,feminine,antena,A1,antennas
uh-uh,3,other,other,uh-uh,A1,no
conejita,3,noun,feminine,conejita,A1,bunny
ce,3,pronoun,other,ce,A1,this
ladridos,3,noun,masculine,ladrido,A1,bark
comprarlos,3,verb,other,comprar,A1,to buy them
pe,3,pronoun,other,él,A1,he
cosechar,3,verb,other,cosechar,A1,to harvest
days,3,noun,masculine,día,A1,day
cocine,3,verb,other,cocinar,A1,to cook
gustamos,3,verb,other,gustar,A1,we like
dã,3,other,other,da,A1,gives
castañas,3,noun,feminine,castaña,A1,chestnuts
levantarnos,3,verb,other,levantarse,A1,to get up
deportivas,3,noun,feminine,deportiva,A1,sports shoes
muerdo,3,verb,other,morder,A1,I bite
basan,3,verb,other,basar,A1,to base
verdura,3,noun,feminine,verdura,A1,vegetable
palmeras,3,noun,feminine,palmera,A1,palms
cã,3,noun,feminine,caña,A1,reed
arado,3,noun,masculine,arado,A1,plow
abuelas,3,noun,feminine,abuela,A1,grandmothers
salon,3,noun,masculine,salón,A1,living room
diagrama,3,noun,masculine,diagrama,A1,diagram
pepinillo,3,noun,masculine,pepinillo,A1,pickle
bolitas,3,noun,feminine,bolita,A1,little balls
díos,3,noun,masculine,dios,A1,god
pereza,3,noun,feminine,pereza,A1,laziness
empujo,3,verb,other,empujar,A1,I push
yerba,3,noun,feminine,yerba,A1,herb
desempacar,3,verb,other,desempacar,A1,to unpack
hebilla,3,noun,feminine,hebilla,A1,buckle
alfileres,3,noun,masculine,alfiler,A1,pins
repites,3,verb,other,repetir,A1,you repeat
aquã,3,other,other,agua,A1,water
estàs,3,verb,other,estar,A1,you are
sedán,3,noun,masculine,sedán,A1,sedan
avispa,3,noun,feminine,avispa,A1,wasp
tenedores,3,noun,masculine,tenedor,A1,forks
invitadas,3,noun,feminine,invitada,A1,female guests
visitamos,3,verb,other,visitar,A1,we visit
ratoncito,3,noun,masculine,ratoncito,A1,little mouse
moi,3,other,other,moi,A1,me
apellidos,3,noun,masculine,apellido,A1,last name
pines,3,noun,masculine,pino,A1,pine
zapatilla,3,noun,feminine,zapatilla,A1,sneaker
embarazado,3,adjective,masculine,embarazado,A1,pregnant
palito,3,noun,masculine,palito,A1,little stick
pastas,3,noun,feminine,pasta,A1,pasta
valijas,3,noun,feminine,valija,A1,suitcases
pelusa,3,noun,feminine,pelusa,A1,lint
ovarios,3,noun,masculine,ovario,A1,ovaries
inviernos,3,noun,masculine,invierno,A1,winter
mostrare,3,verb,other,mostrar,A1,to show
ternero,3,noun,masculine,ternero,A1,calf
portales,3,noun,masculine,portal,A1,portals
numeros,3,noun,masculine,número,A1,numbers
estómagos,3,noun,masculine,estómago,A1,stomachs
oh.,3,other,other,oh,A1,oh
u.,3,pronoun,other,tú,A1,you
afeitarse,3,verb,other,afeitarse,A1,to shave
vamos.,3,verb,other,ir,A1,let's go
lavan,3,verb,other,lavar,A1,to wash
alumnas,3,noun,feminine,alumna,A1,female students
coros,3,noun,masculine,coro,A1,choirs
jam,3,noun,masculine,jamón,A1,ham
alegria,3,noun,feminine,alegría,A1,joy
gofres,3,noun,masculine,gofre,A1,waffle
panteras,3,noun,feminine,pantera,A1,panthers
comerlos,3,verb,other,comer,A1,to eat them
asar,3,verb,other,asar,A1,to roast
eu,3,pronoun,other,yo,A1,I
florero,3,noun,masculine,florero,A1,vase
empujas,3,verb,other,empujar,A1,you push
papà,3,noun,masculine,papá,A1,dad
trocito,3,noun,masculine,trocito,A1,small piece
lombriz,3,noun,feminine,lombriz,A1,worm
gorras,3,noun,feminine,gorra,A1,caps
bofetadas,3,noun,feminine,bofetada,A1,slaps
voleibol,3,noun,masculine,voleibol,A1,volleyball
cas,3,noun,feminine,casa,A1,house
molinos,3,noun,masculine,molino,A1,mill
regalando,3,verb,other,regalar,A1,giving
padrinos,3,noun,masculine,padrino,A1,godparents
hear,3,verb,other,oír,A1,to hear
tecla,3,noun,feminine,tecla,A1,key
cometo,3,verb,other,comer,A1,to eat
imanes,3,noun,masculine,iman,A1,magnets
ranura,3,noun,feminine,ranura,A1,slot
lim,3,other,other,limón,A1,lime
flan,3,noun,masculine,flan,A1,custard
planchas,3,noun,feminine,planca,A1,irons
família,3,noun,feminine,familia,A1,family
marisco,3,noun,masculine,marisco,A1,seafood
monito,3,noun,masculine,monito,A1,little monkey
cupcakes,3,noun,feminine,cupcake,A1,cupcake
movil,3,noun,masculine,móvil,A1,mobile
ea,3,other,other,ea,A1,there
dem,3,other,other,dém,A1,give me
villancicos,3,noun,masculine,villancico,A1,Christmas carols
lloramos,3,verb,other,llorar,A1,we cry
onzas,3,noun,feminine,onza,A1,ounces
parpadea,3,verb,other,parpadear,A1,to blink
mido,3,verb,other,medir,A1,I measure
franela,3,noun,feminine,franela,A1,flannel
portera,3,noun,feminine,portera,A1,caretaker
depto.,3,noun,masculine,departamento,A1,department
perejil,3,noun,masculine,perejil,A1,parsley
frió,3,adjective,masculine,frío,A1,cold
malteada,3,noun,feminine,malteada,A1,milkshake
toallitas,3,noun,feminine,toallita,A1,wipes
envase,3,noun,masculine,envase,A1,container
remolacha,3,noun,feminine,remolacha,A1,beet
trocitos,3,noun,masculine,trocito,A1,small pieces
t.c.,3,other,other,televisión por cable,A1,cable TV
tù,3,pronoun,other,tú,A1,you
puntadas,3,noun,feminine,puntada,A1,stitches
bombillas,3,noun,feminine,bombilla,A1,light bulbs
meo,3,verb,other,mear,A1,to pee
rezas,3,verb,other,rezar,A1,to pray
merengue,3,noun,masculine,merengue,A1,meringue
expendedora,3,noun,feminine,expendedora,A1,vending machine
criamos,3,verb,other,criar,A1,we raise
callan,3,verb,other,callar,A1,to be quiet
erizo,3,noun,masculine,erizo,A1,hedgehog
puf,3,other,other,puf,A1,puff
liso,3,adjective,masculine,liso,A1,smooth
brava,3,adjective,feminine,bravo,A1,brave
axilas,3,noun,feminine,axila,A1,armpits
cubana,3,adjective,feminine,cubana,A1,Cuban
audífonos,3,noun,masculine,audífono,A1,headphones
sotano,3,noun,masculine,sótano,A1,basement
sabina,3,noun,feminine,sabina,A1,juniper
cacerola,3,noun,feminine,cacerola,A1,saucepan
mordidas,3,noun,feminine,mordida,A1,bite
adivinanzas,3,noun,feminine,adivinanza,A1,riddle
descalza,3,adjective,feminine,descalza,A1,barefoot
mimo,3,noun,masculine,mimo,A1,mime
sapos,3,noun,masculine,sapo,A1,toads
vestidas,3,noun,feminine,vestida,A1,dresses
ropero,3,noun,masculine,ropero,A1,wardrobe
llamarles,3,verb,other,llamar,A1,to call them
frijol,3,noun,masculine,frijol,A1,bean
galletita,3,noun,feminine,galletita,A1,cookie
ran,3,verb,other,correr,A1,to run
copio,3,verb,other,copiar,A1,I copy
lavaste,3,verb,other,lavar,A1,you washed
felice,3,adjective,feminine,feliz,A1,happy
lombrices,3,noun,feminine,lombriz,A1,earthworms
higos,3,noun,masculine,higo,A1,figs
tallas,3,noun,feminine,talla,A1,sizes
cantarla,3,verb,other,cantarla,A1,to sing it
mandarla,3,verb,other,mandar,A1,to send
platicar,3,verb,other,platicar,A1,to chat
mapaches,3,noun,masculine,mapache,A1,raccoon
chinches,3,noun,feminine,chinche,A1,bug
corderito,3,noun,masculine,corderito,A1,lamb
habita,3,verb,other,habitar,A1,to inhabit
patearle,3,verb,other,patear,A1,to kick
sabanas,3,noun,feminine,sábana,A1,sheets
ratonera,3,noun,feminine,ratonera,A1,mouse trap
jarras,3,noun,feminine,jarra,A1,jugs
tampón,3,noun,masculine,tampón,A1,tampon
montecito,3,noun,masculine,montecito,A1,small mountain
supermercados,3,noun,masculine,supermercado,A1,supermarkets
bolsita,3,noun,feminine,bolsita,A1,small bag
3er,3,other,other,tercero,A1,third
q-qué,3,other,other,qué,A1,what
pajita,3,noun,feminine,pajita,A1,straw
anchos,3,adjective,masculine,ancho,A1,wide
peluquera,3,noun,feminine,peluquera,A1,hairdresser
fiambre,3,noun,masculine,fiambre,A1,cold cuts
cañas,3,noun,feminine,caña,A1,cane
soya,3,noun,feminine,soja,A1,soy
ate,3,verb,other,comer,A1,to eat
comed,3,verb,other,comer,A1,to eat
noo,3,other,other,no,A1,no
patillas,3,noun,feminine,patilla,A1,sideburns
gotea,3,verb,other,gotear,A1,to drip
activas,3,adjective,feminine,activa,A1,active
peludas,3,adjective,feminine,peludo,A1,hairy
conejitos,3,noun,masculine,conejito,A1,bunnies
barriendo,3,verb,other,barrer,A1,sweeping
parpadear,3,verb,other,parpadear,A1,to blink
cnel,3,other,other,Coronel,A1,Colonel
colcha,3,noun,feminine,colcha,A1,bedspread
nacemos,3,verb,other,nacer,A1,we are born
veintitrés,3,other,other,veintitrés,A1,twenty-three
tomarlos,3,verb,other,tomar,A1,to take them
patineta,3,noun,feminine,patineta,A1,skateboard
mascarilla,3,noun,feminine,mascarilla,A1,mask
devorar,3,verb,other,devorar,A1,to devour
emparedados,3,noun,masculine,emparedado,A1,sandwich
nadan,3,verb,other,nadar,A1,to swim
saludan,3,verb,other,saludar,A1,to greet
diós,3,other,masculine,Dios,A1,God
faisán,3,noun,masculine,faisán,A1,pheasant
niñitas,3,noun,feminine,niñita,A1,little girls
pondre,3,verb,other,poner,A1,to put
entrenamos,3,verb,other,entrenar,A1,we train
paises,3,noun,masculine,país,A1,countries
chócala,3,verb,other,chocar,A1,bump
dolls,2,noun,feminine,muñeca,A1,doll
chiquillos,2,noun,masculine,chiquillo,A1,little boys
ganarles,2,verb,other,ganar,A1,to win
tabletas,2,noun,feminine,tableta,A1,tablets
entierran,2,verb,other,enterrar,A1,they bury
dietas,2,noun,feminine,dieta,A1,diets
lilas,2,noun,feminine,lila,A1,lilac
carpetas,2,noun,feminine,carpeta,A1,folders
bueno.,2,adjective,masculine,bueno,A1,good
pupila,2,noun,feminine,púpilas,A1,pupil
ahorramos,2,verb,other,ahorrar,A1,we save
pajaro,2,noun,masculine,pájaro,A1,bird
mió,2,pronoun,other,mío,A1,mine
petit,2,adjective,masculine,petit,A1,small
gruta,2,noun,feminine,gruta,A1,cave
horquilla,2,noun,feminine,horquilla,A1,hairpin
fregona,2,noun,feminine,fregona,A1,mop
cucú,2,noun,masculine,cucú,A1,cuckoo
bombo,2,noun,masculine,bombo,A1,bass drum
pechuga,2,noun,feminine,pechuga,A1,breast
colecciono,2,verb,other,coleccionar,A1,I collect
manivela,2,noun,feminine,manivela,A1,handle
lentejas,2,noun,feminine,lenteja,A1,lentils
batea,2,noun,feminine,batea,A1,bat
noten,2,noun,feminine,nota,A1,note
apurar,2,verb,other,apurar,A1,to hurry
braga,2,noun,feminine,braga,A1,pair of knickers
pepinos,2,noun,masculine,pepino,A1,cucumbers
besaré,2,verb,other,besar,A1,I will kiss
regalan,2,verb,other,regalar,A1,to give (as a gift)
berenjena,2,noun,feminine,berenjena,A1,eggplant
pitufo,2,noun,masculine,pitufo,A1,smurf
caminatas,2,noun,feminine,caminata,A1,walk
marmota,2,noun,feminine,marmota,A1,marmot
clinica,2,noun,feminine,clínica,A1,clinic
puaj,2,other,other,puaj,A1,yuck
seiscientos,2,other,other,seiscientos,A1,six hundred
croquetas,2,noun,feminine,croqueta,A1,croquette
colillas,2,noun,feminine,colilla,A1,cigarette butts
veintiuno,2,other,other,veintiuno,A1,twenty-one
comillas,2,noun,feminine,comilla,A1,quotation marks
ito,2,other,other,ito,A1,diminutive suffix
avioneta,2,noun,feminine,avioneta,A1,small plane
move,2,verb,other,mover,A1,to move
jar,2,noun,feminine,jarra,A1,jug
soldadito,2,noun,masculine,soldadito,A1,little soldier
ytú,2,pronoun,other,tú,A1,you
sta,2,other,other,está,A1,is
boya,2,noun,feminine,boya,A1,buoy
doscientas,2,adjective,feminine,doscientas,A1,two hundred
violines,2,noun,masculine,violín,A1,violins
tre,2,other,other,tres,A1,three
rei,2,noun,masculine,rey,A1,king
latón,2,noun,masculine,latón,A1,brass
boina,2,noun,feminine,boina,A1,beret
alacena,2,noun,feminine,alacena,A1,cupboard
extintor,2,noun,masculine,extintor,A1,fire extinguisher
esperare,2,verb,other,esperar,A1,to wait
mota,2,noun,feminine,mota,A1,speck
signor,2,other,masculine,señor,A1,mister
insertar,2,verb,other,insertar,A1,to insert
pajarita,2,noun,feminine,pajarita,A1,bowtie
sirenita,2,noun,feminine,sirenita,A1,little mermaid
papitas,2,noun,feminine,papita,A1,potato chips
parten,2,verb,other,partir,A1,to depart
besara,2,verb,other,besar,A1,to kiss
ducharte,2,verb,other,ducharse,A1,to shower (oneself)
remando,2,verb,other,remar,A1,rowing
flotan,2,verb,other,flotar,A1,to float
aki,2,other,other,aquí,A1,here
aparca,2,verb,other,aparcar,A1,to park
abrazarla,2,verb,other,abrazar,A1,to hug her
cazuela,2,noun,feminine,cazuela,A1,casserole
kilogramos,2,noun,masculine,kilograms,A1,kilograms
baña,2,verb,other,bañar,A1,to bathe
chiquitín,2,noun,masculine,chiquitín,A1,little one
pezuñas,2,noun,feminine,pezuña,A1,hooves
pina,2,noun,feminine,piña,A1,pineapple
rezan,2,verb,other,rezar,A1,to pray
desayunos,2,noun,masculine,desayuno,A1,breakfast
hiena,2,noun,feminine,hiena,A1,hyena
beicon,2,noun,masculine,beicon,A1,bacon
cestas,2,noun,feminine,cesta,A1,baskets
bebed,2,verb,other,beber,A1,to drink
saladas,2,adjective,feminine,salado,A1,salty
aceites,2,noun,masculine,aceite,A1,oils
tractores,2,noun,masculine,tractor,A1,tractors
oy,2,other,other,oy,A1,oh
ayudare,2,verb,other,ayudar,A1,to help
y-yo,2,other,other,y-yo,A1,and-I
aritmética,2,noun,feminine,aritmética,A1,arithmetic
popo,2,noun,masculine,popó,A1,feces
veintisiete,2,noun,masculine,veintisiete,A1,twenty-seven
loba,2,noun,feminine,loba,A1,she-wolf
ricitos,2,noun,masculine,ricito,A1,curly locks
bastilla,2,noun,feminine,bastilla,A1,bastille
dni,2,other,other,DNI,A1,National Identity Document
piñas,2,noun,feminine,piña,A1,pineapples
brea,2,noun,feminine,brea,A1,pitch
chupas,2,verb,other,chupar,A1,to suck
caricia,2,noun,feminine,caricia,A1,caress
lactosa,2,noun,feminine,lactosa,A1,lactose
albahaca,2,noun,feminine,albahaca,A1,basil
sirio,2,noun,masculine,sirio,A1,Sirius
calvos,2,noun,masculine,calvo,A1,bald
urnas,2,noun,feminine,urna,A1,urn
miercoles,2,noun,masculine,miércoles,A1,Wednesday
excavadora,2,noun,feminine,excavadora,A1,excavator
organizo,2,verb,other,organizar,A1,I organize
rastrillo,2,noun,masculine,rastrillo,A1,rake
dibujas,2,verb,other,dibujar,A1,you draw
abrace,2,verb,other,abrazar,A1,to hug
pequeno,2,adjective,masculine,pequeño,A1,small
hachas,2,noun,feminine,hacha,A1,hatch
vibrar,2,verb,other,vibrar,A1,to vibrate
estrellita,2,noun,feminine,estrellita,A1,little star
martillos,2,noun,masculine,martillo,A1,hammers
abrazas,2,verb,other,abrazar,A1,you hug
yarda,2,noun,feminine,yarda,A1,yard
momias,2,noun,feminine,momia,A1,mummy
giraba,2,verb,other,girar,A1,to turn
depto,2,other,masculine,departamento,A1,department
cansadas,2,adjective,feminine,cansada,A1,tired
nabo,2,noun,masculine,nabo,A1,turnip
tû,2,other,other,tú,A1,you
maceta,2,noun,feminine,maceta,A1,flowerpot
boton,2,noun,masculine,botón,A1,button
ositos,2,noun,masculine,osito,A1,little bears
mijo,2,noun,masculine,mijo,A1,my son
tien,2,verb,other,tener,A1,to have
siii,2,other,other,siii,A1,yes
respiran,2,verb,other,respirar,A1,to breathe
dônde,2,adverb,other,dónde,A1,where
maníes,2,noun,masculine,maní,A1,peanuts
pace,2,noun,masculine,paz,A1,peace
came,2,verb,other,comer,A1,to eat
mozos,2,noun,masculine,mozo,A1,young man
veran,2,noun,masculine,verano,A1,summer
biblias,2,noun,feminine,biblia,A1,bibles
pegatina,2,noun,feminine,pegatina,A1,sticker
copo,2,noun,masculine,copo,A1,flake
cord,2,noun,feminine,corda,A1,rope
pedales,2,noun,masculine,pedal,A1,pedals
alambres,2,noun,masculine,alambre,A1,wires
cerditos,2,noun,masculine,cerdito,A1,piglets
escobas,2,noun,feminine,escoba,A1,broom
sella,2,noun,feminine,sella,A1,saddle
tirita,2,noun,feminine,tirita,A1,band-aid
còmo,2,other,other,cómo,A1,how
aguila,2,noun,feminine,águila,A1,eagle
cachorritos,2,noun,masculine,cachorrito,A1,puppies
borré,2,verb,other,borrar,A1,I deleted
yodo,2,noun,masculine,yodo,A1,iodine
lavaba,2,verb,other,lavar,A1,to wash
fundas,2,noun,feminine,funda,A1,case
homie,2,noun,masculine,homie,A1,friend
gritamos,2,verb,other,gritar,A1,we shout
zapata,2,noun,feminine,zapato,A1,shoe
playera,2,noun,feminine,playera,A1,t-shirt
gatas,2,noun,feminine,gata,A1,cats
coliflor,2,noun,feminine,coliflor,A1,cauliflower
contemos,2,verb,other,contar,A1,let's count
ok.,2,other,other,ok,A1,ok
cane,2,noun,masculine,can,A1,dog
alces,2,noun,masculine,alce,A1,moose
gasas,2,noun,feminine,gasa,A1,gauze
èl,2,pronoun,masculine,él,A1,he
borre,2,verb,other,borrar,A1,to erase
pil,2,noun,feminine,pila,A1,battery
bodegas,2,noun,feminine,bodega,A1,warehouse
pitillo,2,noun,masculine,pitillo,A1,straw
mangueras,2,noun,feminine,manguera,A1,hoses
mamar,2,verb,other,mamar,A1,to suck
rodajas,2,noun,feminine,rodaja,A1,slices
ipor,2,other,other,¿Por qué?,A1,Why?
gacela,2,noun,feminine,gacela,A1,gazelle
gaveta,2,noun,feminine,gaveta,A1,drawer
leerlas,2,verb,other,leer,A1,to read
jaja,2,other,other,jaja,A1,haha
laca,2,noun,feminine,laca,A1,lacquer
cercas,2,noun,feminine,cerca,A1,fence
cor,2,noun,masculine,corazón,A1,heart
pomo,2,noun,masculine,pomo,A1,knob
u.s.,2,other,other,Estados Unidos,A1,United States
casilleros,2,noun,masculine,casillero,A1,lockers
críquet,2,noun,masculine,críquet,A1,cricket
canastas,2,noun,feminine,canasta,A1,baskets
caniche,2,noun,masculine,caniche,A1,poodle
pinte,2,verb,other,pintar,A1,to paint
pellizco,2,noun,masculine,pellizco,A1,pinch
diosas,2,noun,feminine,diosa,A1,goddess
tuerca,2,noun,feminine,tuerca,A1,nut
panceta,2,noun,feminine,panceta,A1,bacon
amapola,2,noun,feminine,amapola,A1,poppy
bikinis,2,noun,masculine,bikini,A1,bikini
equipajes,2,noun,masculine,equipaje,A1,luggage
tata,2,noun,masculine,tata,A1,grandfather
pómulos,2,noun,masculine,pómulo,A1,cheekbone
lechuza,2,noun,feminine,lechuza,A1,owl
gomas,2,noun,feminine,goma,A1,rubber
hardin,2,noun,masculine,jardín,A1,garden
azafatas,2,noun,feminine,azafata,A1,stewardess
noooo,2,other,other,no,A1,no
ved,2,verb,other,ver,A1,to see
loma,2,noun,feminine,loma,A1,hill
quíen,2,pronoun,other,quién,A1,who
percha,2,noun,feminine,percha,A1,hanger
malvavisco,2,noun,masculine,malvavisco,A1,marshmallow
nabos,2,noun,masculine,nabo,A1,turnips
arvejas,2,noun,feminine,arveja,A1,peas
panqueque,2,noun,masculine,panqueque,A1,pancake
nona,2,noun,feminine,nona,A1,grandmother
redondas,2,adjective,feminine,redondo,A1,round
ducharse,2,verb,other,ducharse,A1,to take a shower
orinó,2,verb,other,orinar,A1,to urinate
rosca,2,noun,feminine,rosca,A1,ring
pipas,2,noun,feminine,pipa,A1,pipes
asador,2,noun,masculine,asador,A1,grill
mitades,2,noun,feminine,mitad,A1,halves
mirarlas,2,verb,other,mirar,A1,to look at them
vie,2,verb,other,ver,A1,to see
nosostros,2,pronoun,other,nosotros,A1,we
vo,2,other,other,vo,A1,you (informal)
traste,2,noun,masculine,traste,A1,utensil
portería,2,noun,feminine,portería,A1,goal
basureros,2,noun,masculine,basurero,A1,garbage collectors
archivar,2,verb,other,archivar,A1,to file
niñitos,2,noun,masculine,niñito,A1,little boys
alquilo,2,verb,other,alquilar,A1,I rent
escoltar,2,verb,other,escoltar,A1,to listen
axila,2,noun,feminine,axila,A1,armpit
l.a,2,other,feminine,la,A1,the
baldosas,2,noun,feminine,baldosa,A1,tiles
maga,2,noun,feminine,maga,A1,magician (female)
mts,2,other,other,metros,A1,meters
cala,2,noun,feminine,cala,A1,cove
inhalar,2,verb,other,inhalar,A1,to inhale
zorrita,2,noun,feminine,zorrita,A1,little fox
peinar,2,verb,other,peinar,A1,to comb
dira,2,verb,other,decir,A1,to say
mecedora,2,noun,feminine,mecedora,A1,rocking chair
cagan,2,verb,other,cagar,A1,to defecate
desayuna,2,verb,other,desayunar,A1,to have breakfast
sigueme,2,verb,other,seguir,A1,follow me
ste,2,other,other,ste,A1,"this (informal, used in Spain)"
batidora,2,noun,feminine,batidora,A1,mixer
despúes,2,adverb,other,después,A1,after
amorosas,2,adjective,feminine,amorosa,A1,loving
pitos,2,noun,masculine,pito,A1,whistles
yema,2,noun,feminine,yema,A1,yolk
lotes,2,noun,masculine,lote,A1,lots
patitas,2,noun,feminine,patita,A1,little feet
lglesia,2,noun,feminine,iglesia,A1,church
years,2,noun,masculine,año,A1,year
taxistas,2,noun,masculine,taxista,A1,taxi drivers
chupo,2,verb,other,chupar,A1,suck
m.j.,2,other,other,mujer,A1,woman
ivamos,2,verb,other,ir,A1,to go
pomelo,2,noun,masculine,pomelo,A1,grapefruit
sorbete,2,noun,masculine,sorbete,A1,sorbet
habitan,2,verb,other,habitar,A1,to inhabit
pollitos,2,noun,masculine,pollito,A1,chicks
cantimplora,2,noun,feminine,cantimplora,A1,canteen
claveles,2,noun,masculine,clavel,A1,carnations
espinaca,2,noun,feminine,espinaca,A1,spinach
blanc,2,adjective,masculine,blanco,A1,white
palmera,2,noun,feminine,palmera,A1,palm tree
leone,2,other,other,león,A1,lion
campanillas,2,noun,feminine,campanilla,A1,bells
lechera,2,noun,feminine,lechera,A1,milkmaid
novecientos,2,other,other,novecientos,A1,nine hundred
ehhh,2,other,other,ehhh,A1,uhh
ahijado,2,noun,masculine,ahijado,A1,godson
veintiocho,2,noun,other,veintiocho,A1,twenty-eight
olivo,2,noun,masculine,olivo,A1,olive tree
carritos,2,noun,masculine,carrito,A1,carts
paginas,2,noun,feminine,páginas,A1,pages
idas,2,noun,feminine,ida,A1,way out
yno,2,other,other,y no,A1,and not
cucharadas,2,noun,feminine,cucharada,A1,tablespoon
sierras,2,noun,feminine,sierra,A1,mountains
mamà,2,noun,feminine,mamá,A1,mom
puercos,2,noun,masculine,puerca,A1,pigs
pises,2,verb,other,pisar,A1,to step
aparador,2,noun,masculine,aparador,A1,sideboard
ponis,2,noun,masculine,póny,A1,pony's
gorros,2,noun,masculine,gorro,A1,caps
fideo,2,noun,masculine,fideo,A1,noodle
esponjas,2,noun,feminine,esponja,A1,sponges
tanda,2,noun,feminine,tanda,A1,batch
computadores,2,noun,masculine,computador,A1,computers
danzas,2,noun,feminine,danza,A1,dances
bolita,2,noun,feminine,bolita,A1,small ball
fotografia,2,noun,feminine,fotografía,A1,photography
sii,2,other,other,sí,A1,yes
solapa,2,noun,feminine,solapa,A1,lapel
ero,2,noun,masculine,ero,A1,hero
traelo,2,verb,other,traerlo,A1,bring it
dependientes,2,noun,masculine,dependiente,A1,dependent
sogas,2,noun,feminine,soga,A1,ropes
colilla,2,noun,feminine,colilla,A1,cigarette butt
estár,2,verb,other,estar,A1,to be
sopas,2,noun,feminine,sopa,A1,soups
curita,2,noun,feminine,curita,A1,band-aid
aeroplano,2,noun,masculine,aeroplano,A1,airplane
novillos,2,noun,masculine,novillo,A1,young bulls
bebita,2,noun,feminine,bebita,A1,baby girl
pajaros,2,noun,masculine,pájaro,A1,birds
duraznos,2,noun,masculine,durazno,A1,peaches
aceituna,2,noun,feminine,aceituna,A1,olive
jardineros,2,noun,masculine,jardinero,A1,gardeners
entones,2,other,other,entonces,A1,then
bajita,2,adjective,feminine,bajita,A1,short
pegatinas,2,noun,feminine,pegatina,A1,stickers
yahora,2,other,other,ya ahora,A1,now
cantarle,2,verb,other,cantar,A1,to sing to (him/her/you)
girasol,2,noun,masculine,girasol,A1,sunflower
somo,2,verb,other,ser,A1,we are
calendarios,2,noun,masculine,calendario,A1,calendars
dolce,2,adjective,feminine,dulce,A1,sweet
pote,2,noun,masculine,pote,A1,pot
ene,2,other,other,ene,A1,n/a
sílabas,2,noun,feminine,sílaba,A1,syllables
palomita,2,noun,feminine,palomita,A1,little dove
rescatamos,2,verb,other,rescatar,A1,we rescue
chapas,2,noun,feminine,chapa,A1,chip
cantad,2,verb,other,cantar,A1,to sing
bateria,2,noun,feminine,batería,A1,battery
botines,2,noun,masculine,botín,A1,ankle boots
sobrinas,2,noun,feminine,sobrina,A1,nieces
pela,2,verb,other,pelar,A1,to peel
nó,2,pronoun,other,no,A1,no
copié,2,verb,other,copiar,A1,to copy
intentare,2,verb,other,intentar,A1,to try
lavaron,2,verb,other,lavar,A1,to wash
mote,2,noun,masculine,mote,A1,nickname
mondo,2,other,other,mundo,A1,world
bicis,2,noun,feminine,bici,A1,bicycle
2da,2,other,other,segunda,A1,second
quinientas,2,adjective,feminine,quinientas,A1,five hundred
cobija,2,noun,feminine,cobija,A1,blanket
ochos,2,noun,masculine,ocho,A1,eight
pod,2,verb,other,poder,A1,can
babosas,2,noun,feminine,babosa,A1,slugs
operamos,2,verb,other,operar,A1,we operate
mezclo,2,verb,other,mezclar,A1,I mix
mamas,2,noun,feminine,mamá,A1,moms
estámos,2,verb,other,estar,A1,we are
ciclistas,2,noun,masculine,ciclista,A1,cyclists
patios,2,noun,masculine,patio,A1,courtyards
asignatura,2,noun,feminine,asignatura,A1,subject
lui,2,pronoun,other,él,A1,he
guauu,2,other,other,guau,A1,wow
barcas,2,noun,feminine,barca,A1,boats
ladrido,2,noun,masculine,ladrido,A1,bark
saxo,2,noun,masculine,saxo,A1,saxophone
maderas,2,noun,feminine,madera,A1,wood
golosina,2,noun,feminine,golosina,A1,candy
langostinos,2,noun,masculine,langostino,A1,prawns
maza,2,noun,feminine,maza,A1,mace
ldiota,2,noun,masculine,idiota,A1,idiot
sujetadores,2,noun,masculine,sujetador,A1,brassiere
estàn,2,verb,other,estar,A1,to be
rebanadas,2,noun,feminine,rebanada,A1,slices
yupi,2,other,other,yupi,A1,yay
cojer,2,verb,other,coger,A1,to take
cinturon,2,noun,masculine,cinturón,A1,belt
galera,2,noun,feminine,galera,A1,galley
paperas,2,noun,feminine,paperas,A1,mumps
rascar,2,verb,other,rascar,A1,to scratch
retretes,2,noun,masculine,retrete,A1,toilets
besitos,2,noun,masculine,besito,A1,little kisses
siestas,2,noun,feminine,siesta,A1,nap
inodoros,2,noun,masculine,inodoro,A1,toilets
ceno,2,verb,other,cenar,A1,I/you/he/she dines
chiles,2,noun,masculine,chile,A1,chilies
inclinar,2,verb,other,inclinar,A1,to incline
campanita,2,noun,feminine,campanita,A1,little bell
abridor,2,noun,masculine,abridor,A1,opener
cinto,2,noun,masculine,cinto,A1,belt
nadas,2,verb,other,nadar,A1,to swim
