word,frequency,type,gender,dictionaryForm,languageLevel,english
cartilla,2,noun,feminine,cartilla,A2,booklet
dibujaste,2,verb,other,dibujar,A2,you drew
matorrales,2,noun,masculine,matorral,A2,brushwood
lloren,2,verb,other,llorar,A2,to cry
baton,2,noun,masculine,bastón,A2,cane
polluelos,2,noun,masculine,polluelo,A2,chicks
respiramos,2,verb,other,respirar,A2,we breathe
termostato,2,noun,masculine,termostato,A2,thermostat
volúmenes,2,noun,masculine,volumen,A2,volumes
marciana,2,noun,feminine,marciana,A2,Martian
intercambios,2,noun,masculine,intercambio,A2,exchange
colador,2,noun,masculine,colador,A2,strainer
moldes,2,noun,masculine,molde,A2,molds
respetuosa,2,adjective,feminine,respetuosa,A2,respectful
unamos,2,verb,other,unir,A2,let's unite
resuelvo,2,verb,other,resolver,A2,I solve
golondrina,2,noun,feminine,golondrina,A2,swallow
crearemos,2,verb,other,crear,A2,we will create
boleta,2,noun,feminine,boleta,A2,ticket
oficinista,2,noun,masculine,oficinista,A2,office worker
util,2,adjective,other,útil,A2,useful
viejito,2,noun,masculine,viejito,A2,old man
totales,2,adjective,masculine,total,A2,total
firman,2,verb,other,firmar,A2,to sign
ventiladores,2,noun,masculine,ventilador,A2,fans
vaselina,2,noun,feminine,vaselina,A2,vaseline
decile,2,verb,other,decir,A2,to say
dividen,2,verb,other,dividir,A2,to divide
disgustos,2,noun,masculine,disgusto,A2,disgust
rebotó,2,verb,other,rebotar,A2,bounced
campera,2,noun,feminine,campera,A2,jacket
pararnos,2,verb,other,pararse,A2,to stand up
abrelo,2,verb,other,abrir,A2,open
cocida,2,adjective,feminine,cocido,A2,cooked
bilis,2,noun,feminine,bilis,A2,bile
feriado,2,noun,masculine,feriado,A2,holiday
preguntemos,2,verb,other,preguntar,A2,let's ask
canses,2,verb,other,cansar,A2,to tire
colombiano,2,adjective,masculine,colombiano,A2,Colombian
juran,2,verb,other,jurar,A2,to swear
acompañarle,2,verb,other,acompañar,A2,to accompany him/her
canoso,2,adjective,masculine,canoso,A2,gray-haired
oiré,2,verb,other,oir,A2,I will hear
correremos,2,verb,other,correr,A2,we will run
rapida,2,adjective,feminine,rápido,A2,fast
chasquido,2,noun,masculine,chasquido,A2,snap
morenas,2,noun,feminine,morena,A2,brunettes
verruga,2,noun,feminine,verruga,A2,wart
primarios,2,adjective,masculine,primario,A2,primary
devolverles,2,verb,other,devolver,A2,to return
sacaban,2,verb,other,sacar,A2,they took out
robarse,2,verb,other,robarse,A2,to steal
profesiones,2,noun,feminine,profesión,A2,professions
leopardos,2,noun,masculine,leopardo,A2,leopards
vainas,2,noun,feminine,vaina,A2,pods
escogen,2,verb,other,escoger,A2,they choose
estubo,2,verb,other,estuvo,A2,he/she/it was
salvia,2,noun,feminine,salvia,A2,sage
aventurera,2,noun,feminine,aventurera,A2,adventurer
visitaste,2,verb,other,visitar,A2,you visited
invites,2,verb,other,invitar,A2,to invite
ahorras,2,verb,other,ahorrar,A2,you save
aguacate,2,noun,masculine,aguacate,A2,avocado
corista,2,noun,feminine,corista,A2,chorister
gobernadores,2,noun,masculine,gobernador,A2,governor
parmesano,2,adjective,masculine,parmesano,A2,parmesan
escarbar,2,verb,other,escarbar,A2,to dig
neto,2,adjective,masculine,neto,A2,net
alojar,2,verb,other,alojar,A2,to host
obispos,2,noun,masculine,obispo,A2,bishop
giramos,2,verb,other,girar,A2,we turn
capota,2,noun,feminine,capota,A2,hood
escayola,2,noun,feminine,escayola,A2,plaster
comedores,2,noun,masculine,comedores,A2,dining rooms
aficiones,2,noun,feminine,afición,A2,hobbies
abrazarlo,2,verb,other,abrazar,A2,to hug him
mueca,2,noun,feminine,mueca,A2,grimace
tréboles,2,noun,masculine,trébol,A2,clovers
tirará,2,verb,other,tirar,A2,he/she/it will throw
bife,2,noun,masculine,bife,A2,steak
reservamos,2,verb,other,reservar,A2,we reserve
pués,2,other,other,pues,A2,well
heladería,2,noun,feminine,heladería,A2,ice cream shop
promociones,2,noun,feminine,promoción,A2,promotions
lagartijas,2,noun,feminine,lagartija,A2,lizards
lavada,2,noun,feminine,lavada,A2,wash
escondites,2,noun,masculine,escondite,A2,hiding place
avisamos,2,verb,other,avisar,A2,we notify
cascadas,2,noun,feminine,cascada,A2,waterfalls
chupan,2,verb,other,chupar,A2,to suck
festivales,2,noun,masculine,festival,A2,festivals
regatear,2,verb,other,regatear,A2,to bargain
denles,2,verb,other,dar,A2,give them
forja,2,noun,feminine,forja,A2,forge
diestra,2,adjective,feminine,diestro,A2,right
arenques,2,noun,masculine,arenque,A2,herring
mias,2,noun,feminine,mía,A2,mine
anuncie,2,verb,other,anunciar,A2,announce
limosnas,2,noun,feminine,limosna,A2,alms
aterricemos,2,verb,other,aterrizar,A2,let's land
abrazamos,2,verb,other,abrazar,A2,we hug
sólamente,2,adverb,other,solamente,A2,only
ilustración,2,noun,feminine,ilustración,A2,illustration
tírame,2,verb,other,tirar,A2,throw me
pitidos,2,noun,masculine,pitido,A2,beeps
pasame,2,verb,other,pasar,A2,pass me
sanitarios,2,noun,masculine,sanitario,A2,sanitary facilities
proteccion,2,noun,feminine,protección,A2,protection
condimentos,2,noun,masculine,condimento,A2,condiment
vigilaremos,2,verb,other,vigilar,A2,we will watch
jeta,2,noun,feminine,jeta,A2,face
jugarán,2,verb,other,jugar,A2,they will play
llénalo,2,verb,other,llenar,A2,fill it
canapés,2,noun,masculine,canapé,A2,canapes
grifos,2,noun,masculine,grifos,A2,taps
necios,2,noun,masculine,necio,A2,fool
muleta,2,noun,feminine,muleta,A2,crutch
sòlo,2,adverb,other,sólo,A2,only
nadadores,2,noun,masculine,nadador,A2,swimmers
telescopios,2,noun,masculine,telescopio,A2,telescopes
rubios,2,adjective,masculine,rubio,A2,blonde
albóndiga,2,noun,feminine,albóndiga,A2,meatball
pintaste,2,verb,other,pintar,A2,you painted
calza,2,noun,feminine,calza,A2,tights
tatarabuelo,2,noun,masculine,tatarabuelo,A2,great-great-grandfather
córrete,2,verb,other,correr,A2,"run (imperative form, you run)"
cántaros,2,noun,masculine,cántaro,A2,pitchers
barniz,2,noun,masculine,barniz,A2,varnish
reiremos,2,verb,other,reír,A2,we will laugh
liceo,2,noun,masculine,liceo,A2,high school
ábrelos,2,verb,other,abrir,A2,open them
mamut,2,noun,masculine,mamut,A2,mammoth
valoras,2,verb,other,valorar,A2,to value
desbloquear,2,verb,other,desbloquear,A2,to unlock
porteros,2,noun,masculine,portero,A2,goalkeepers
bemol,2,noun,masculine,bemol,A2,flat
sostenes,2,noun,masculine,sosten,A2,braces
guardaremos,2,verb,other,guardar,A2,we will keep
virar,2,verb,other,virar,A2,to turn
incorporar,2,verb,other,incorporar,A2,to incorporate
cumbres,2,noun,feminine,cumbre,A2,summits
faltaste,2,verb,other,faltar,A2,you missed
cargadores,2,noun,masculine,cargador,A2,chargers
embudo,2,noun,masculine,embudo,A2,funnel
secó,2,verb,other,secar,A2,to dry
bautizar,2,verb,other,bautizar,A2,to baptize
agacha,2,verb,other,agachar,A2,to bend down
vocalista,2,noun,feminine,vocalista,A2,singer
invítame,2,verb,other,invitar,A2,invite me
adivinad,2,verb,other,adivinar,A2,guess
cargaba,2,verb,other,cargar,A2,to carry
escúchala,2,verb,other,escuchar,A2,listen to her
salchichón,2,noun,masculine,salchichón,A2,sausage
atiendes,2,verb,other,atender,A2,you attend
visitará,2,verb,other,visitar,A2,will visit
registrarme,2,verb,other,registrarse,A2,to register
reserve,2,verb,other,reservar,A2,to reserve
madama,2,noun,feminine,madama,A2,madam
graban,2,verb,other,grabar,A2,to record
mojando,2,verb,other,mojar,A2,wetting
perdiz,2,noun,feminine,perdiz,A2,partridge
posturas,2,noun,feminine,postura,A2,postures
secarse,2,verb,other,secarse,A2,to dry oneself
elástico,2,adjective,masculine,elástico,A2,elastic
sopló,2,verb,other,soplar,A2,blew
guisado,2,noun,masculine,guisado,A2,stew
obedeces,2,verb,other,obedecer,A2,you obey
espátula,2,noun,feminine,espátula,A2,spatula
carabina,2,noun,feminine,carabina,A2,carbine
borrachas,2,noun,feminine,borracha,A2,drunk women
lleó,2,verb,other,león,A2,lion
recibirlos,2,verb,other,recibir,A2,to receive them
traedlo,2,verb,other,traerlo,A2,bring it
aburrirme,2,verb,other,aburrirme,A2,to bore me
refrigerio,2,noun,masculine,refrigerio,A2,snack
paralela,2,adjective,feminine,paralela,A2,parallel
vomite,2,verb,other,vomitar,A2,to vomit
peinados,2,noun,masculine,peinado,A2,hairstyles
pajas,2,noun,feminine,paja,A2,straw
boquilla,2,noun,feminine,boquilla,A2,nozzle
catálogos,2,noun,masculine,catálogo,A2,catalogs
chato,2,adjective,masculine,chato,A2,flat
aventureros,2,noun,masculine,aventurero,A2,adventurers
deletreo,2,noun,masculine,deletreo,A2,spelling
suéteres,2,noun,masculine,suéter,A2,sweaters
detestas,2,verb,other,detestar,A2,to hate
cargaron,2,verb,other,cargar,A2,they loaded
panal,2,noun,masculine,panal,A2,honeycomb
adivinanza,2,noun,feminine,adivinanza,A2,riddle
soportes,2,noun,masculine,soporte,A2,supports
tapada,2,adjective,feminine,tapada,A2,covered
canguros,2,noun,masculine,canguro,A2,kangaroo
cooperas,2,verb,other,cooperar,A2,you cooperate
limpiaparabrisas,2,noun,masculine,limpiaparabrisas,A2,windscreen wiper
tontín,2,noun,masculine,tontín,A2,silly person
estadios,2,noun,masculine,estadio,A2,stadiums
raices,2,noun,feminine,raíces,A2,roots
asustadas,2,adjective,feminine,asustado,A2,scared
ordenas,2,verb,other,ordenar,A2,you order
vacia,2,adjective,feminine,vacía,A2,empty
instala,2,verb,other,instalar,A2,to install
instructora,2,noun,feminine,instructora,A2,instructor
funcionarán,2,verb,other,funcionar,A2,will work
arroyos,2,noun,masculine,arroyo,A2,streams
zarigüeya,2,noun,feminine,zarigüeya,A2,opossum
tronos,2,noun,masculine,tronos,A2,thrones
cuadradas,2,adjective,feminine,cuadrada,A2,square
dagas,2,noun,feminine,daga,A2,dagger
pisan,2,verb,other,pisar,A2,to step
vecindarios,2,noun,masculine,vecindario,A2,neighborhoods
codazo,2,noun,masculine,codazo,A2,elbow (blow)
escotillas,2,noun,feminine,escotilla,A2,hatch
rábanos,2,noun,masculine,rábano,A2,radishes
furgonetas,2,noun,feminine,furgoneta,A2,vans
palmo,2,noun,masculine,palmo,A2,palm
esperarle,2,verb,other,esperarle,A2,to wait for him/her
ciclismo,2,noun,masculine,ciclismo,A2,cycling
alabar,2,verb,other,alabar,A2,to praise
guepardo,2,noun,masculine,guepardo,A2,cheetah
pásale,2,verb,other,pasar,A2,pass
conducimos,2,verb,other,conducir,A2,we drive
acentos,2,noun,masculine,acento,A2,accents
secretito,2,noun,masculine,secretito,A2,little secret
cargarme,2,verb,other,cargar,A2,to load
mocasines,2,noun,masculine,mocasín,A2,loafers
instalamos,2,verb,other,instalar,A2,we install
felino,2,noun,masculine,felino,A2,feline
perdices,2,noun,feminine,perdiz,A2,partridges
viajecito,2,noun,masculine,viajecito,A2,little trip
cruzaba,2,verb,other,cruzar,A2,crossed
aprendi,2,verb,other,aprender,A2,to learn
bizco,2,adjective,masculine,bizco,A2,cross-eyed
embarazos,2,noun,masculine,embarazo,A2,pregnancy
colibrí,2,noun,masculine,colibrí,A2,hummingbird
trastienda,2,noun,feminine,trastienda,A2,storeroom
fichero,2,noun,masculine,fichero,A2,file
volteretas,2,noun,feminine,voltereta,A2,somersaults
rosados,2,adjective,masculine,rosado,A2,pink
doblas,2,other,other,doblas,A2,you fold
agáchese,2,verb,other,agacharse,A2,bend down
riachuelo,2,noun,masculine,riachuelo,A2,stream
entrenas,2,verb,other,entrenar,A2,you train
quemarme,2,verb,other,quemar,A2,to burn (myself)
trípode,2,noun,masculine,trípode,A2,tripod
megáfono,2,noun,masculine,megáfono,A2,megaphone
garrapata,2,noun,feminine,garrapata,A2,tick
campistas,2,noun,masculine,campista,A2,camper
anotando,2,verb,other,anotar,A2,noting
preséntense,2,verb,other,presentarse,A2,introduce yourselves
sabrosos,2,adjective,masculine,sabroso,A2,tasty
definen,2,verb,other,definir,A2,define
dorso,2,noun,masculine,dorso,A2,back
cogidos,2,verb,other,coger,A2,to catch
pancarta,2,noun,feminine,pancarta,A2,banner
chichón,2,noun,masculine,chichón,A2,bump
ensucia,2,verb,other,ensuciar,A2,to dirty
festivos,2,noun,masculine,festivo,A2,holiday
noruegos,2,noun,masculine,noruego,A2,Norwegians
aplaudo,2,verb,other,aplaudir,A2,I applaud
ranchero,2,noun,masculine,ranchero,A2,rancher
felicitarle,2,verb,other,felicitar,A2,to congratulate
cristianas,2,noun,feminine,cristiana,A2,Christian
tiraban,2,verb,other,tirar,A2,they threw
ocultamos,2,verb,other,ocultar,A2,we hide
trepa,2,verb,other,trepar,A2,climb
manteles,2,noun,masculine,mantel,A2,tablecloth
tonteria,2,noun,feminine,tontería,A2,nonsense
disquera,2,noun,feminine,disquera,A2,record label
permitidos,2,adjective,masculine,permitido,A2,allowed
animadores,2,noun,masculine,animador,A2,animators
revolviendo,2,verb,other,revolver,A2,stirring
curiosas,2,adjective,feminine,curiosa,A2,curious
liberaremos,2,verb,other,liberar,A2,we will free
adiviné,2,verb,other,adivinar,A2,I guessed
adivinó,2,verb,other,adivinar,A2,he/she guessed
pronta,2,adjective,feminine,pronto,A2,ready
afirmo,2,verb,other,afirmar,A2,I affirm
detenganse,2,verb,other,detenerse,A2,stop (yourself)
batuta,2,noun,feminine,batuta,A2,baton
voilá,2,other,other,voilà,A2,there you go
baranda,2,noun,feminine,baranda,A2,railing
palmadita,2,noun,feminine,palmadita,A2,pat
mangosta,2,noun,feminine,mangosta,A2,mongoose
jeringas,2,noun,feminine,jeringa,A2,syringes
berrinche,2,noun,masculine,berrinche,A2,tantrum
hoyuelos,2,noun,masculine,hoyuelo,A2,dimples
varilla,2,noun,feminine,varilla,A2,rod
parcelas,2,noun,feminine,parcela,A2,parcel
gaceta,2,noun,feminine,gaceta,A2,gazette
vieiras,2,noun,feminine,viera,A2,scallops
empujones,2,noun,masculine,empujón,A2,push
examinamos,2,verb,other,examinar,A2,we examine
solucion,2,noun,feminine,solución,A2,solution
topos,2,noun,masculine,topo,A2,mole
pintamos,2,verb,other,pintar,A2,we paint
afeitada,2,noun,feminine,afeitada,A2,shaving
limpiemos,2,verb,other,limpiar,A2,let's clean
borraron,2,verb,other,borrar,A2,they deleted
analfabeto,2,noun,masculine,analfabeto,A2,illiterate
inger,2,verb,other,ingerir,A2,to ingest
tropieza,2,verb,other,tropezar,A2,trips
desayunamos,2,verb,other,desayunar,A2,we have breakfast
indicaba,2,verb,other,indicar,A2,indicated
tirarlos,2,verb,other,tirar,A2,to throw them
estrenó,2,verb,other,estrenar,A2,premiered
calientan,2,verb,other,calentar,A2,they heat
pitufos,2,noun,masculine,pitufos,A2,smurfs
simbolo,2,noun,masculine,símbolo,A2,symbol
reservando,2,verb,other,reservar,A2,reserving
paisanos,2,noun,masculine,paisano,A2,countrymen
examenes,2,noun,masculine,examen,A2,exams
bronceador,2,noun,masculine,bronceador,A2,sunscreen
correteando,2,verb,other,correr,A2,running around
apretadas,2,adjective,feminine,apretada,A2,tight
montaré,2,verb,other,montar,A2,I will ride
carpinteros,2,noun,masculine,carpintero,A2,carpenters
atacad,2,other,other,atacar,A2,attacked
poliéster,2,noun,masculine,poliéster,A2,polyester
aleman,2,adjective,other,alemán,A2,German
gorriones,2,noun,masculine,gorrión,A2,sparrows
piquete,2,noun,masculine,piquete,A2,bite
persiana,2,noun,feminine,persiana,A2,blind
fundir,2,verb,other,fundir,A2,to melt
multiplicar,2,verb,other,multiplicar,A2,to multiply
rechazamos,2,verb,other,rechazar,A2,we reject
complemento,2,noun,masculine,complemento,A2,complement
trillizos,2,noun,masculine,trillizo,A2,triplet
bros,2,noun,masculine,bro,A2,bro
seccion,2,noun,feminine,sección,A2,section
traza,2,noun,feminine,traza,A2,trace
companía,2,noun,feminine,compañía,A2,company
dejanos,2,verb,other,dejar,A2,let us (leave)
raperos,2,noun,masculine,rapero,A2,rappers
confirmamos,2,verb,other,confirmar,A2,we confirm
buró,2,noun,masculine,buró,A2,desk
anotaste,2,verb,other,anotar,A2,you noted
súbeme,2,verb,other,subir,A2,bring me up
demostramos,2,verb,other,demostrar,A2,we demonstrate
parate,2,verb,other,parar,A2,stop
alistó,2,verb,other,alistó,A2,he/she/you (formal) arranged
cargaste,2,verb,other,cargar,A2,you loaded
esconderemos,2,verb,other,esconder,A2,we will hide
posta,2,noun,feminine,posta,A2,post
cójalo,2,verb,other,coger,A2,take it
pajarillo,2,noun,masculine,pajarillo,A2,little bird
paños,2,noun,masculine,paño,A2,cloth
bájense,2,verb,other,bajarse,A2,get down
farmacias,2,noun,feminine,farmacia,A2,pharmacies
agrio,2,adjective,masculine,agrio,A2,sour
estacioné,2,verb,other,estacionar,A2,to park
alimentamos,2,verb,other,alimentar,A2,we feed
fírmalo,2,verb,other,firmar,A2,sign it
prometi,2,verb,other,prometer,A2,to promise
deseaban,2,verb,other,desear,A2,they wished
disfrazar,2,verb,other,disfrazar,A2,to disguise
meros,2,noun,masculine,mero,A2,mere
dominicana,2,adjective,feminine,dominicano,A2,Dominican
acompáñanos,2,verb,other,acompañar,A2,let's accompany us
espacioso,2,adjective,masculine,espacioso,A2,spacious
moscada,2,noun,feminine,moscada,A2,nutmeg
leerás,2,verb,other,leer,A2,you will read
sensacion,2,noun,feminine,sensación,A2,sensation
entretiene,2,verb,other,entretener,A2,entertains
chavala,2,noun,feminine,chavala,A2,girl
eagles,2,noun,feminine,águila,A2,eagle
cabalgata,2,noun,feminine,cabalgata,A2,cavalcade
gritaron,2,verb,other,gritar,A2,they shouted
espuelas,2,noun,feminine,espuela,A2,spur
pompa,2,noun,feminine,pompa,A2,pump
anís,2,noun,masculine,anís,A2,anise
géneros,2,noun,masculine,género,A2,genre
pinchó,2,verb,other,pinchar,A2,he/she/it pricked
alondra,2,noun,feminine,alondra,A2,lark
amplias,2,adjective,feminine,amplia,A2,wide
corales,2,noun,masculine,coral,A2,corals
tachar,2,verb,other,tachar,A2,to cross out
calderilla,2,noun,feminine,calderilla,A2,small change
mojarse,2,verb,other,mojarse,A2,to get wet
parlotear,2,verb,other,parlotear,A2,to chatter
párense,2,verb,other,pararse,A2,to stand up
mechas,2,noun,feminine,mecha,A2,strands
palmadas,2,noun,feminine,palmada,A2,clap
alquilan,2,verb,other,alquilar,A2,to rent
manzano,2,noun,masculine,manzano,A2,apple tree
buscare,2,verb,other,buscar,A2,to look for
alambrada,2,noun,feminine,alambrada,A2,fence
arrojas,2,verb,other,arrojar,A2,to throw
palancas,2,noun,feminine,palanca,A2,lever
estampa,2,noun,feminine,estampa,A2,stamp
pubs,2,noun,masculine,pub,A2,pub
whiskys,2,noun,masculine,whisky,A2,whiskeys
albornoz,2,noun,masculine,albornoz,A2,bathrobe
sé.,2,verb,other,saber,A2,to know
explicamos,2,verb,other,explicar,A2,we explain
cartelera,2,noun,feminine,cartelera,A2,billboard
mosquete,2,noun,masculine,mosquete,A2,mosquito
chupó,2,verb,other,chupar,A2,suck
cancelen,2,verb,other,cancelar,A2,to cancel
caoba,2,noun,feminine,caoba,A2,mahogany
pasador,2,noun,masculine,pasador,A2,clasp
planas,2,noun,feminine,plana,A2,flat
morados,2,adjective,masculine,morado,A2,purple
costuras,2,noun,feminine,costura,A2,sewing
letrinas,2,noun,feminine,letrina,A2,latrines
ayudita,2,noun,feminine,ayudita,A2,little help
junté,2,verb,other,juntar,A2,to gather
habitante,2,noun,masculine,habitante,A2,inhabitant
descalzos,2,adjective,masculine,descalzo,A2,barefoot
inquilina,2,noun,feminine,inquilina,A2,tenant (female)
cacho,2,noun,masculine,cacho,A2,piece
ícono,2,noun,masculine,ícono,A2,icon
chozas,2,noun,feminine,choza,A2,huts
tracto,2,noun,masculine,tracto,A2,tractor
rescaté,2,verb,other,rescatar,A2,I rescued
libélula,2,noun,feminine,libélula,A2,dragonfly
chata,2,noun,feminine,chata,A2,flat
respondemos,2,verb,other,responder,A2,we respond
acamparemos,2,verb,other,acampar,A2,we will camp
góndola,2,noun,feminine,góndola,A2,gondola
amuletos,2,noun,masculine,amuletos,A2,amulets
pisotear,2,verb,other,pisotear,A2,to stamp on
menea,2,verb,other,meneer,A2,to shake
avisan,2,verb,other,avisar,A2,to notify
tocarlas,2,verb,other,tocar,A2,to touch
cueros,2,noun,masculine,cuero,A2,leather
chistosa,2,adjective,feminine,chistoso,A2,funny
púa,2,noun,feminine,púa,A2,pick
abrazan,2,verb,other,abrazar,A2,they embrace
colocarme,2,verb,other,colocar,A2,to place
damita,2,noun,feminine,damita,A2,young lady
trastero,2,noun,masculine,trastero,A2,storage room
dinares,2,noun,masculine,dinara,A2,dinars
taquillas,2,noun,feminine,taquilla,A2,lockers
obeso,2,adjective,masculine,obeso,A2,obese
tumbos,2,noun,masculine,tumbo,A2,tumble
aterrizaron,2,verb,other,aterrizar,A2,they landed
fumaste,2,verb,other,fumar,A2,you smoked
laureles,2,noun,masculine,laurel,A2,laurels
oficios,2,noun,masculine,oficio,A2,jobs
venirme,2,verb,other,venirse,A2,to come (to oneself)
chocaste,2,verb,other,chocar,A2,to crash
piro,2,noun,masculine,piro,A2,fire
compartimentos,2,noun,masculine,compartimento,A2,compartment
alegrarse,2,verb,other,alegrarse,A2,to be happy
regalarte,2,verb,other,regalar,A2,to give (as a gift)
otorgar,2,verb,other,otorgar,A2,to grant
visitaremos,2,verb,other,visitar,A2,we will visit
aplauden,2,verb,other,aplaudir,A2,to applaud
silencios,2,noun,masculine,silencio,A2,silences
cuña,2,noun,feminine,cuña,A2,wedge
camarotes,2,noun,masculine,camarote,A2,cabin
diadema,2,noun,feminine,diadema,A2,headband
pasáis,2,verb,other,pasar,A2,you pass
lanzaremos,2,verb,other,lanzar,A2,we will launch
mortadela,2,noun,feminine,mortadela,A2,mortadella
amore,2,noun,masculine,amor,A2,love
barrie,2,verb,other,barrir,A2,to sweep
patearon,2,verb,other,patear,A2,they kicked
telenovelas,2,noun,feminine,telenovela,A2,soap operas
suspirar,2,verb,other,suspirar,A2,to sigh
progresa,2,verb,other,progresar,A2,to progress
viña,2,noun,feminine,viña,A2,vine
tararea,2,verb,other,tarare,A2,to hum
lenguado,2,noun,masculine,lenguado,A2,sole
rabieta,2,noun,feminine,rabieta,A2,tantrum
roncar,2,verb,other,roncar,A2,to snore
galos,2,noun,masculine,galo,A2,rooster
empezaras,2,verb,other,empezar,A2,you will start
prisioneras,2,noun,feminine,prisionera,A2,prisoners
repetirme,2,verb,other,repetir,A2,to repeat to me
recibi,2,verb,other,recibir,A2,to receive
hogueras,2,noun,feminine,hoguera,A2,bonfires
dividirlo,2,verb,other,dividirlo,A2,to divide it
orcos,2,noun,masculine,orco,A2,ogres
centralita,2,noun,feminine,centralita,A2,switchboard
ahijada,2,noun,feminine,ahijada,A2,goddaughter
alquilando,2,verb,other,alquilar,A2,renting
adivinarás,2,verb,other,adivinar,A2,you will guess
aline,2,noun,feminine,aline,A2,line
diagramas,2,noun,masculine,diagrama,A2,diagrams
perico,2,noun,masculine,perico,A2,parakeet
telefonista,2,noun,feminine,telefonista,A2,telephonist
tarros,2,noun,masculine,tarro,A2,jars
trotar,2,verb,other,trotar,A2,to trot
fontana,2,noun,feminine,fontana,A2,fountain
gotera,2,noun,feminine,gotera,A2,leak
franjas,2,noun,feminine,franja,A2,stripes
salmones,2,noun,masculine,salmón,A2,salmon
periodicos,2,noun,masculine,periódico,A2,newspapers
cuidadores,2,noun,masculine,cuidador,A2,caretakers
billeteras,2,noun,feminine,billetera,A2,wallets
hilera,2,noun,feminine,hilera,A2,row
lev,2,verb,other,levantar,A2,to lift
gruñir,2,verb,other,gruñir,A2,to grunt
bajate,2,verb,other,bajar,A2,to lower or download
comenzarás,2,verb,other,comenzar,A2,you will begin
pagarlas,2,verb,other,pagar,A2,to pay them
culebra,2,noun,feminine,culebra,A2,snake
alimentarme,2,verb,other,alimentar,A2,to feed myself
trasladamos,2,verb,other,trasladar,A2,we transfer
cotilla,2,noun,feminine,cotilla,A2,busybody
agárrame,2,verb,other,agarrar,A2,grab me
superpoder,2,noun,masculine,superpoder,A2,superpower
gamba,2,noun,feminine,gamba,A2,prawn
destapar,2,verb,other,destapar,A2,to uncover
manualidades,2,noun,feminine,manualidad,A2,crafts
traere,2,verb,other,traer,A2,to bring
chillidos,2,noun,masculine,chillido,A2,screech
rodeen,2,verb,other,rodear,A2,to surround
añades,2,verb,other,añadir,A2,to add
fundida,2,adjective,feminine,fundido,A2,burnt out
pelirrojas,2,noun,feminine,pelirroja,A2,redhead
abandonarás,2,verb,other,abandonar,A2,you will abandon
posavasos,2,noun,masculine,posavasos,A2,coaster
jonrón,2,noun,masculine,jonrón,A2,home run
núcleos,2,noun,masculine,núcleo,A2,nuclei
ninfa,2,noun,feminine,ninfa,A2,nymph
curo,2,verb,other,curar,A2,to cure
bufé,2,noun,masculine,bufé,A2,buffet
súbanlo,2,verb,other,subir,A2,bring it up
knights,2,noun,masculine,caballero,A2,knight
llegadas,2,noun,feminine,llegada,A2,arrivals
caballa,2,noun,feminine,caballa,A2,mare
senderismo,2,noun,masculine,senderismo,A2,hiking
grafiti,2,noun,masculine,grafiti,A2,graffiti
coquetea,2,verb,other,coquetear,A2,to flirt
muecas,2,noun,feminine,mueca,A2,grimaces
checos,2,noun,masculine,checo,A2,Czech
golpecito,2,noun,masculine,golpecito,A2,small tap
fierro,2,noun,masculine,fierro,A2,iron
esquís,2,noun,masculine,esquí,A2,skis
porcentajes,2,noun,masculine,porcentaje,A2,percentages
glotón,2,noun,masculine,glotón,A2,glutton
cremoso,2,adjective,masculine,cremoso,A2,creamy
coso,2,noun,masculine,coso,A2,thing
subidas,2,noun,feminine,subida,A2,ascent
afiches,2,noun,masculine,afiche,A2,posters
fertilizantes,2,noun,masculine,fertilizante,A2,fertilizers
pregúnteme,2,verb,other,preguntar,A2,ask me
regale,2,verb,other,regalar,A2,to give (as a gift)
estropeaste,2,verb,other,estropear,A2,you broke
parloteando,2,verb,other,parlotea,A2,chattering
fragata,2,noun,feminine,fragata,A2,frigate
regordete,2,adjective,masculine,regordete,A2,chubby
ventilar,2,verb,other,ventilar,A2,to ventilate
plantamos,2,verb,other,plantar,A2,we plant
cuadrícula,2,noun,feminine,cuadrícula,A2,grid
riñas,2,noun,feminine,riña,A2,quarrels
patinador,2,noun,masculine,patinador,A2,skater
conosco,2,verb,other,conocer,A2,to know
pergaminos,2,noun,masculine,pergamino,A2,parchments
corredora,2,noun,feminine,corredora,A2,runner
recibirte,2,verb,other,recibir,A2,to receive (you)
pequeñajo,2,noun,masculine,pequeñajo,A2,little one
purpurina,2,noun,feminine,purpurina,A2,glitter
organizadora,2,noun,feminine,organizadora,A2,organizer
hervida,2,adjective,feminine,hervido,A2,boiled
abreviatura,2,noun,feminine,abreviatura,A2,abbreviation
capote,2,noun,masculine,capote,A2,cloak
costal,2,noun,masculine,costal,A2,sack
sacame,2,verb,other,sacar,A2,take out
barritas,2,noun,feminine,barrita,A2,small bars
empanada,2,noun,feminine,empanada,A2,pie
cocción,2,noun,feminine,cocción,A2,cooking
pastora,2,noun,feminine,pastora,A2,shepherdess
selecciona,2,verb,other,seleccionar,A2,select
mezclamos,2,verb,other,mezclar,A2,we mix
casí,2,adverb,other,casi,A2,almost
ramillete,2,noun,masculine,ramillete,A2,bouquet
abejorro,2,noun,masculine,abejorro,A2,bumblebee
hispanos,2,noun,masculine,hispano,A2,Hispanics
sacadle,2,verb,other,sacar,A2,to take out
comparas,2,verb,other,comparar,A2,you compare
señale,2,verb,other,señalar,A2,to point out
tejos,2,noun,masculine,tejo,A2,yew tree
