word,frequency,type,gender,dictionaryForm,languageLevel,english
leyla,1,proper-noun,feminine,Leyla,other,Leyla
matisse,1,proper-noun,other,Matisse,other,Matisse
wallander,1,proper-noun,other,Wallander,C1,Wallander
rothstein,1,proper-noun,other,Rothstein,other,Rothstein
dutton,1,proper-noun,other,Dutton,other,Dutton
bilbo,1,proper-noun,other,Bilbo,other,Bilbo
duvall,1,proper-noun,other,Duvall,other,Duvall
ellingham,1,proper-noun,other,Ellingham,other,Ellingham
ilana,1,proper-noun,feminine,Ilana,other,Ilana
mcfarland,1,proper-noun,other,McFarland,other,McFarland
madea,1,proper-noun,feminine,Madea,other,Madea
carmelo,1,proper-noun,masculine,Carmelo,other,Carmelo
dundee,1,proper-noun,other,Dundee,other,Dundee
hickman,1,proper-noun,other,Hickman,other,Hickman
madhu,1,proper-noun,other,Madhu,other,Madhu
taipei,1,proper-noun,other,Taipei,A1,Taipei
gogol,1,proper-noun,other,Gogol,other,Gogol
florian,1,proper-noun,other,Florian,other,Florian
karachi,1,proper-noun,other,Karachi,A1,Karachi
sirius,1,proper-noun,other,Sirius,other,Sirius
ackroyd,1,proper-noun,other,Ackroyd,other,Ackroyd
leena,1,proper-noun,feminine,Leena,other,Leena
hollander,1,proper-noun,other,Hollander,A2,Dutchman
jaden,1,proper-noun,other,Jaden,other,Jaden
hyatt,1,proper-noun,neuter,Hyatt,A1,Hyatt
antártica,1,proper-noun,feminine,Antártica,A1,Antarctica
sokka,1,proper-noun,other,Sokka,other,Sokka
barone,1,proper-noun,masculine,Barone,other,Barone
emanuel,1,proper-noun,masculine,Emanuel,other,Emanuel
japon,1,proper-noun,masculine,Japón,A1,Japan
everwood,1,proper-noun,other,Everwood,other,Everwood
kathie,1,proper-noun,feminine,Kathie,other,Kathie
izhar,1,proper-noun,other,Izhar,other,Izhar
santi,1,proper-noun,masculine,Santiago,A1,Saint James
larsson,1,proper-noun,other,Larsson,other,Larsson
petrelli,1,proper-noun,other,Petrelli,other,Petrelli
miyamoto,1,proper-noun,other,Miyamoto,other,Miyamoto
forsythe,1,proper-noun,other,Forsythe,other,Forsythe
dobby,1,proper-noun,other,Dobby,other,Dobby
tobi,1,proper-noun,masculine,Tobi,A1,Tobi
subaru,1,proper-noun,other,Subaru,A1,Subaru
patagonia,1,proper-noun,feminine,Patagonia,A1,Patagonia
mosby,1,proper-noun,other,Mosby,other,Mosby
adriano,1,proper-noun,masculine,Adriano,A1,Adrian
zoila,1,proper-noun,feminine,Zoila,other,Zoila
montez,1,proper-noun,other,Montez,other,Montez
gulliver,1,proper-noun,other,Gulliver,other,Gulliver
alissa,1,proper-noun,feminine,Alissa,other,Alissa
rotterdam,1,proper-noun,other,Rotterdam,A1,Rotterdam
kronos,1,proper-noun,other,Krónos,other,Chronos
digby,1,proper-noun,other,Digby,other,Digby
genaro,1,proper-noun,masculine,Genaro,other,Genaro
rosanna,1,proper-noun,feminine,Rosanna,A1,Rosanna
guadalcanal,1,proper-noun,other,Guadalcanal,B1,Guadalcanal
natsu,1,proper-noun,other,Natsu,A1,Natsu
joselito,1,proper-noun,masculine,Joselito,A1,Joselito
nikos,1,proper-noun,masculine,Nikos,other,Nikos
leith,1,proper-noun,other,Leith,other,Leith
ennis,1,proper-noun,other,Ennis,other,Ennis
rimbaud,1,proper-noun,other,Rimbaud,C2,Rimbaud
latinoamérica,1,proper-noun,feminine,Latinoamérica,B1,Latin America
mercia,1,proper-noun,feminine,Mercia,other,Mercia
bryson,1,proper-noun,other,Bryson,other,Bryson
kazuo,1,proper-noun,other,Kazuo,other,Kazuo
hyoga,1,proper-noun,other,Hyoga,other,Hyoga
larrabee,1,proper-noun,other,Larrabee,other,Larrabee
erick,1,proper-noun,masculine,Erick,A1,Erick
vice-presidente,1,proper-noun,masculine,vicepresidente,B2,vice-president
dorcas,1,proper-noun,feminine,Dorcas,other,Dorcas
norwood,1,proper-noun,other,Norwood,other,Norwood
stacie,1,proper-noun,feminine,Stacie,other,Stacie
coltrane,1,proper-noun,other,Coltrane,other,Coltrane
ruskin,1,proper-noun,other,Ruskin,other,Ruskin
woodruff,1,proper-noun,other,Woodruff,other,woodruff
isolda,1,proper-noun,feminine,Isolda,other,Isolde
travolta,1,proper-noun,other,Travolta,other,Travolta
rajesh,1,proper-noun,other,Rajesh,A1,Rajesh
terrell,1,proper-noun,other,Terrell,other,Terrell
molloy,1,proper-noun,other,Molloy,other,Molloy
katharine,1,proper-noun,feminine,Katherine,A1,Katherine
chesapeake,1,proper-noun,other,Chesapeake,other,Chesapeake
fairview,1,proper-noun,other,Fairview,other,Fairview
tintín,1,proper-noun,masculine,Tintín,A1,Tintin
elspeth,1,proper-noun,feminine,Elspeth,other,Elspeth
knoxville,1,proper-noun,other,Knoxville,A1,Knoxville
rollie,1,proper-noun,other,Rollie,other,Rollie
amélie,1,proper-noun,feminine,Amélie,other,Amélie
danville,1,proper-noun,other,Danville,other,Danville
simcoe,1,proper-noun,other,Simcoe,other,Simcoe
marconi,1,proper-noun,other,Marconi,other,Marconi
ashok,1,proper-noun,other,Ashok,other,Ashok
celtics,1,proper-noun,other,Celtics,other,Celtics
navajo,1,proper-noun,other,Navajo,B1,Navajo
picchu,1,proper-noun,other,Picchu,other,Picchu
halliday,1,proper-noun,other,Halliday,other,Halliday
tacoma,1,proper-noun,other,Tacoma,other,Tacoma
phillipe,1,proper-noun,other,Phillipe,A1,Phillipe
scooby-doo,1,proper-noun,other,Scooby-Doo,other,Scooby-Doo
kendal,1,proper-noun,other,Kendal,other,Kendal
greenpeace,1,proper-noun,other,Greenpeace,other,Greenpeace
meena,1,proper-noun,other,Meena,other,Meena
swami,1,proper-noun,masculine,Swami,other,swami
odile,1,proper-noun,feminine,Odile,other,Odile
jacobson,1,proper-noun,other,Jacobson,other,Jacobson
ayako,1,proper-noun,feminine,Ayako,other,Ayako
coogan,1,proper-noun,other,Coogan,other,Coogan
georgiana,1,proper-noun,feminine,Georgiana,other,Georgiana
schillinger,1,proper-noun,other,Schillinger,other,Schillinger
wehrmacht,1,proper-noun,other,Wehrmacht,other,Wehrmacht
vasily,1,proper-noun,other,Vasily,A1,Vasily
sasaki,1,proper-noun,other,Sasaki,other,Sasaki
gresham,1,proper-noun,other,Gresham,other,Gresham
romanov,1,proper-noun,other,Romanov,other,Romanov
totò,1,proper-noun,other,Totò,other,Toto
rinaldi,1,proper-noun,other,Rinaldi,other,Rinaldi
midtown,1,proper-noun,other,Midtown,other,Midtown
sallie,1,proper-noun,feminine,Sallie,other,Sallie
durán,1,proper-noun,masculine,Durán,other,Durán
aly,1,proper-noun,other,Aly,other,Aly
chuy,1,proper-noun,other,Chuy,other,Chuy
chalmers,1,proper-noun,other,Chalmers,other,Chalmers
yash,1,proper-noun,other,Yash,other,Yash
sharif,1,proper-noun,other,Sharif,other,noble
farid,1,proper-noun,other,Farid,A1,Farid
bangalore,1,proper-noun,other,Bangalore,other,Bangalore
théo,1,proper-noun,masculine,Théo,other,Théo
maximiliano,1,proper-noun,masculine,Maximiliano,A1,Maximilian
tere,1,proper-noun,other,Tere,A1,Tere
mclean,1,proper-noun,other,McLean,other,McLean
nasir,1,proper-noun,masculine,Nasir,other,Nasir
pippi,1,proper-noun,other,Pippi,A1,Pippi
hanzo,1,proper-noun,other,Hanzo,other,Hanzo
virginie,1,proper-noun,feminine,Virginie,other,Virginie
voorhees,1,proper-noun,other,Voorhees,other,Voorhees
stallone,1,proper-noun,other,Stallone,C1,Stallone
batiatus,1,proper-noun,other,Batiatus,other,Batiatus
yahoo,1,proper-noun,other,Yahoo,other,Yahoo
suresh,1,proper-noun,other,Suresh,other,Suresh
céline,1,proper-noun,feminine,Céline,other,Céline
matthias,1,proper-noun,other,Matías,A1,Matthias
christi,1,proper-noun,other,Cristo,A1,Christ
siracusa,1,proper-noun,other,Siracusa,A1,Syracuse
donatella,1,proper-noun,feminine,Donatella,other,Donatella
westwood,1,proper-noun,other,Westwood,other,Westwood
méliès,1,proper-noun,masculine,Méliès,B2,Méliès
sommers,1,proper-noun,other,Sommers,other,Sommers
eustace,1,proper-noun,other,Eustacio,other,Eustace
kunal,1,proper-noun,other,Kunal,A1,Kunal
cienciología,1,proper-noun,other,Cienciología,B2,Scientology
metcalf,1,proper-noun,other,Metcalf,other,Metcalf
nanette,1,proper-noun,feminine,Nanette,other,Nanette
audra,1,proper-noun,feminine,Audra,other,Audra
romy,1,proper-noun,other,Romy,other,Romy
jay-z,1,proper-noun,other,Jay-Z,other,Jay-Z
yusef,1,proper-noun,other,Yusef,A1,Yusef
wales,1,proper-noun,neuter,Gales,A1,Wales
annapolis,1,proper-noun,other,Annapolis,A1,Annapolis
trini,1,proper-noun,feminine,Trini,other,Trini
kevlar,1,proper-noun,other,Kevlar,other,Kevlar
ganesh,1,proper-noun,other,Ganesh,other,Ganesh
belice,1,proper-noun,other,Belice,A1,Belize
hernandez,1,proper-noun,other,Hernández,A1,Hernandez
jean-louis,1,proper-noun,masculine,Jean-Louis,other,Jean-Louis
saverio,1,proper-noun,masculine,Saverio,other,Saverio
flavia,1,proper-noun,feminine,Flavia,other,Flavia
bartolomé,1,proper-noun,masculine,Bartolomé,other,Bartholomew
robocop,1,proper-noun,other,Robocop,other,Robocop
viggo,1,proper-noun,masculine,Viggo,other,Viggo
lupita,1,proper-noun,feminine,Lupita,A1,Lupita
míster,1,proper-noun,masculine,Míster,A1,Mister
morehouse,1,proper-noun,other,Morehouse,other,Morehouse
nadya,1,proper-noun,feminine,Nadya,other,Nadya
sigrid,1,proper-noun,feminine,Sigrid,other,Sigrid
gayatri,1,proper-noun,other,Gayatri,other,Gayatri
aditi,1,proper-noun,other,Aditi,other,Aditi
shunin,1,proper-noun,other,Shunin,other,Shunin
neely,1,proper-noun,other,Neely,other,Neely
inez,1,proper-noun,feminine,Inés,A1,Inés
ulrik,1,proper-noun,other,Ulrik,other,Ulrik
laney,1,proper-noun,feminine,Laney,other,Laney
carruthers,1,proper-noun,other,Carruthers,other,Carruthers
rayanne,1,proper-noun,other,Rayanne,other,Rayanne
nestlé,1,proper-noun,other,Nestlé,A1,Nestlé
barrington,1,proper-noun,other,Barrington,other,Barrington
appa,1,proper-noun,masculine,Appa,other,Appa
beauchamp,1,proper-noun,other,Beauchamp,other,Beauchamp
ivanova,1,proper-noun,feminine,Ivanova,other,Ivanova
kurtz,1,proper-noun,other,Kurtz,other,Kurtz
barnabas,1,proper-noun,other,Barnabás,other,Barnabas
kenichi,1,proper-noun,other,Kenichi,other,Kenichi
balzac,1,proper-noun,other,Balzac,other,Balzac
schindler,1,proper-noun,other,Schindler,other,Schindler
torá,1,proper-noun,feminine,Torá,B1,Torah
guggenheim,1,proper-noun,other,Guggenheim,other,Guggenheim
norbert,1,proper-noun,masculine,Norbert,other,Norbert
lainey,1,proper-noun,feminine,Lainey,other,Lainey
stinson,1,proper-noun,other,Stinson,other,Stinson
eriksen,1,proper-noun,other,Eriksen,other,Eriksen
pippo,1,proper-noun,masculine,Pippo,other,Pippo
shiryu,1,proper-noun,other,Shiryu,other,Shiryu
torsten,1,proper-noun,other,Torsten,other,Torsten
kiyoko,1,proper-noun,other,Kiyoko,other,Kiyoko
bowery,1,proper-noun,other,Bowery,other,Bowery
copacabana,1,proper-noun,other,Copacabana,A1,Copacabana
guadalajara,1,proper-noun,other,Guadalajara,A1,Guadalajara
guruji,1,proper-noun,other,Guruji,other,guruji
standish,1,proper-noun,other,Standish,other,Standish
timmins,1,proper-noun,other,Timmins,other,Timmins
roanoke,1,proper-noun,other,Roanoke,other,Roanoke
gerber,1,proper-noun,other,Gerber,other,Gerber
ivanov,1,proper-noun,other,Ivanov,other,Ivanov
alvey,1,proper-noun,other,Alvey,other,Alvey
rickman,1,proper-noun,other,Rickman,other,Rickman
comic-con,1,proper-noun,other,Comic-Con,other,Comic-Con
lafferty,1,proper-noun,other,Lafferty,other,Lafferty
jean-paul,1,proper-noun,other,Jean-Paul,A1,Jean-Paul
gladstone,1,proper-noun,other,Gladstone,other,Gladstone
payton,1,proper-noun,other,Payton,other,Payton
markov,1,proper-noun,other,Markov,other,Markov
rehan,1,proper-noun,other,Rehan,A1,Rehan
aslam,1,proper-noun,other,Aslam,other,Aslam
pablito,1,proper-noun,masculine,Pablito,A1,little Pablo
tolstoi,1,proper-noun,other,Tolstói,C1,Tolstoy
marceau,1,proper-noun,other,Marceau,other,Marceau
michelin,1,proper-noun,other,Michelin,other,Michelin
nilsson,1,proper-noun,other,Nilsson,other,Nilsson
heston,1,proper-noun,other,Heston,other,Heston
spangler,1,proper-noun,other,Spangler,other,Spangler
sheba,1,proper-noun,feminine,Seba,other,Sheba
leonid,1,proper-noun,other,Leonid,A1,Leonid
houlihan,1,proper-noun,other,Houlihan,other,Houlihan
gru,1,proper-noun,other,Gru,A1,Gru
ji-won,1,proper-noun,other,Ji-won,other,Ji-won
dimaggio,1,proper-noun,masculine,DiMaggio,other,DiMaggio
dilbert,1,proper-noun,other,Dilbert,other,Dilbert
henrickson,1,proper-noun,other,Henrickson,other,Henrickson
spalding,1,proper-noun,other,Spalding,A1,Spalding
cuthbert,1,proper-noun,other,Cuthbert,other,Cuthbert
maite,1,proper-noun,feminine,Maite,A1,Maite
ícaro,1,proper-noun,masculine,Ícaro,B2,Icarus
linderman,1,proper-noun,other,Linderman,other,Linderman
stapleton,1,proper-noun,other,Stapleton,other,Stapleton
woodhull,1,proper-noun,other,Woodhull,other,Woodhull
tamura,1,proper-noun,other,Tamura,other,Tamura
tonny,1,proper-noun,other,Tonny,other,Tonny
magoo,1,proper-noun,other,Magoo,other,Magoo
aubry,1,proper-noun,other,Aubry,other,Aubry
españas,1,proper-noun,feminine,España,A1,Spain
sian,1,proper-noun,other,Sian,other,Sian
chunghae,1,proper-noun,other,Chunghae,other,Chunghae
mowgli,1,proper-noun,other,Mowgli,A1,Mowgli
yago,1,proper-noun,masculine,Yago,A1,Yago
remmy,1,proper-noun,other,Remmy,other,Remmy
mcbeal,1,proper-noun,other,McBeal,other,McBeal
liberace,1,proper-noun,other,Liberace,other,Liberace
kuvira,1,proper-noun,other,Kuvira,other,Kuvira
schuester,1,proper-noun,other,Schuester,other,Schuester
rishi,1,proper-noun,other,Rishi,other,Rishi
july,1,proper-noun,other,Julio,A1,July
england,1,proper-noun,other,Inglaterra,A1,England
vadim,1,proper-noun,other,Vadim,other,Vadim
mordecai,1,proper-noun,other,Mordecai,other,Mordecai
cranston,1,proper-noun,other,Cranston,other,Cranston
gwyneth,1,proper-noun,feminine,Gwyneth,other,Gwyneth
bern,1,proper-noun,other,Berna,A1,Bern
ikari,1,proper-noun,other,Ikari,other,Ikari
tullio,1,proper-noun,other,Tullio,other,Tullio
ayanami,1,proper-noun,other,Ayanami,other,Ayanami
riccardo,1,proper-noun,other,Riccardo,other,Riccardo
alexandria,1,proper-noun,feminine,Alejandría,other,Alexandria
zezé,1,proper-noun,other,Zezé,other,Zezé
grossman,1,proper-noun,other,Grossman,other,Grossman
martins,1,proper-noun,other,Martín,other,Martin
siddhartha,1,proper-noun,other,Siddhartha,other,Siddhartha
litchfield,1,proper-noun,other,Litchfield,other,Litchfield
jenson,1,proper-noun,other,Jenson,A1,Jenson
paúl,1,proper-noun,masculine,Paúl,A1,Paul
fei-hung,1,proper-noun,other,Fei-Hung,other,Fei-Hung
phipps,1,proper-noun,other,Phipps,other,Phipps
ariana,1,proper-noun,feminine,Ariana,other,Ariana
bonn,1,proper-noun,other,Bonn,other,Bonn
jessy,1,proper-noun,other,Jessy,other,Jessy
gauthier,1,proper-noun,other,Gauthier,other,Gauthier
fawcett,1,proper-noun,other,Fawcett,other,Fawcett
charlton,1,proper-noun,other,Charlton,other,Charlton
lazlo,1,proper-noun,other,Lazlo,other,Lazlo
trípoli,1,proper-noun,other,Trípoli,A1,Tripoli
hardwick,1,proper-noun,other,Hardwick,other,Hardwick
elinor,1,proper-noun,feminine,Elinor,other,Elinor
roslyn,1,proper-noun,other,Roslyn,other,Roslyn
marbella,1,proper-noun,feminine,Marbella,other,Marbella
málaga,1,proper-noun,other,Málaga,A1,Málaga
ramone,1,proper-noun,masculine,Ramón,other,Ramon
abhimanyu,1,proper-noun,other,Abhimanyu,other,Abhimanyu
tanja,1,proper-noun,feminine,Tanja,other,Tanja
gawain,1,proper-noun,other,Gawain,other,Gawain
mckee,1,proper-noun,other,McKee,other,McKee
satomi,1,proper-noun,other,Satomi,A1,Satomi
cornualles,1,proper-noun,other,Cornualles,other,Cornwall
kaspar,1,proper-noun,other,Kaspar,other,Kaspar
thurston,1,proper-noun,other,Thurston,other,Thurston
busan,1,proper-noun,other,Busán,A1,Busan
sorbona,1,proper-noun,feminine,Sorbona,B2,Sorbonne
flavio,1,proper-noun,masculine,Flavio,A1,Flavio
varun,1,proper-noun,other,Varun,A1,Varun
javed,1,proper-noun,other,Javed,other,Javed
iqbal,1,proper-noun,other,Iqbal,other,Iqbal
hoboken,1,proper-noun,other,Hoboken,other,Hoboken
mizoguchi,1,proper-noun,other,Mizoguchi,other,Mizoguchi
marchetti,1,proper-noun,other,Marchetti,other,Marchetti
chisholm,1,proper-noun,other,Chisholm,other,Chisholm
montecristo,1,proper-noun,other,Montecristo,other,Montecristo
talmud,1,proper-noun,other,Talmud,other,Talmud
beckwith,1,proper-noun,other,Beckwith,other,Beckwith
kemal,1,proper-noun,other,Kemal,other,Kemal
janina,1,proper-noun,feminine,Janina,other,Janina
mikayla,1,proper-noun,feminine,Mikayla,other,Mikayla
stamford,1,proper-noun,other,Stamford,other,Stamford
saigon,1,proper-noun,other,Saigón,other,Saigon
cervantes,1,proper-noun,other,Cervantes,A2,Cervantes
salamanca,1,proper-noun,other,Salamanca,other,Salamanca
padua,1,proper-noun,other,Padua,other,Padua
sachiko,1,proper-noun,other,Sachiko,other,Sachiko
odell,1,proper-noun,other,Odell,other,Odell
tammi,1,proper-noun,feminine,Tammi,other,Tammi
ruth-anne,1,proper-noun,feminine,Ruth-Anne,other,Ruth-Anne
liddy,1,proper-noun,other,Liddy,other,Liddy
padawan,1,proper-noun,other,Padawan,other,Padawan
maximilian,1,proper-noun,masculine,Maximiliano,A1,Maximilian
enoch,1,proper-noun,other,Enoch,A1,Enoch
oreste,1,proper-noun,masculine,Oreste,other,Oreste
prometheus,1,proper-noun,other,Prometeo,C1,Prometheus
tabasco,1,proper-noun,other,Tabasco,A1,Tabasco
bhuvan,1,proper-noun,other,Bhuvan,other,Bhuvan
barbanegra,1,proper-noun,masculine,Barbanegra,other,Blackbeard
laxman,1,proper-noun,other,Laxman,other,Laxman
vittoria,1,proper-noun,feminine,Vittoria,other,victory
ricci,1,proper-noun,other,Ricci,other,Ricci
blaire,1,proper-noun,other,Blaire,other,Blaire
marthe,1,proper-noun,other,Marthe,other,Marthe
leandro,1,proper-noun,other,Leandro,A1,Leandro
glynn,1,proper-noun,other,Glynn,other,Glynn
mookie,1,proper-noun,other,Mookie,other,Mookie
canaan,1,proper-noun,other,Canaan,other,Canaan
mannion,1,proper-noun,other,Mannion,other,Mannion
polinesia,1,proper-noun,feminine,Polinesia,B1,Polynesia
mozambique,1,proper-noun,other,Mozambique,A1,Mozambique
daniele,1,proper-noun,other,Daniele,other,Daniele
waldron,1,proper-noun,other,Waldron,other,Waldron
liszt,1,proper-noun,other,Liszt,other,Liszt
cheshire,1,proper-noun,other,Cheshire,other,Cheshire
argos,1,proper-noun,masculine,Argos,other,Argos
erlich,1,proper-noun,other,Erlich,other,Erlich
babel,1,proper-noun,other,Babel,C1,Babel
lonny,1,proper-noun,other,Lonny,other,Lonny
kurdos,1,proper-noun,other,kurdo,B1,Kurd
copeland,1,proper-noun,other,Copeland,other,Copeland
sang-woo,1,proper-noun,other,Sang-Woo,other,Sang-Woo
shashi,1,proper-noun,other,Shashi,other,Shashi
mazda,1,proper-noun,other,Mazda,A1,Mazda
coyne,1,proper-noun,other,Coyne,other,Coyne
khushi,1,proper-noun,other,Khushi,other,happiness
cisjordania,1,proper-noun,other,Cisjordania,B2,West Bank
torben,1,proper-noun,other,Torben,other,Torben
jarrod,1,proper-noun,other,Jarrod,A1,Jarrod
irish,1,proper-noun,other,Irlandés,A1,Irish
heidelberg,1,proper-noun,other,Heidelberg,A1,Heidelberg
solaris,1,proper-noun,other,Solaris,other,Solaris
mcdowell,1,proper-noun,other,McDowell,other,McDowell
reynard,1,proper-noun,other,Reynard,other,Reynard
vermeer,1,proper-noun,other,Vermeer,other,Vermeer
pavlov,1,proper-noun,other,Pavlov,other,Pavlov
oska,1,proper-noun,other,Oska,other,Oska
manassas,1,proper-noun,other,Manassas,other,Manassas
taurus,1,proper-noun,other,Taurus,other,Taurus
bernardino,1,proper-noun,masculine,Bernardino,other,Bernardino
fredericks,1,proper-noun,other,Fredericks,other,Fredericks
maryann,1,proper-noun,feminine,Maryann,A1,Maryann
ginza,1,proper-noun,other,Ginza,other,Ginza
quique,1,proper-noun,masculine,Quique,other,Quique
idris,1,proper-noun,other,Idris,A1,Idris
shivam,1,proper-noun,other,Shivam,other,Shivam
eurídice,1,proper-noun,feminine,Eurídice,other,Euridice
ítaca,1,proper-noun,other,Ítaca,C1,Ithaca
cádiz,1,proper-noun,other,Cádiz,A1,Cádiz
letonia,1,proper-noun,feminine,Letonia,A1,Latvia
mchugh,1,proper-noun,other,Mchugh,other,Mchugh
pippin,1,proper-noun,other,Pippin,other,Pippin
mcdermott,1,proper-noun,other,McDermott,other,McDermott
peppe,1,proper-noun,other,Pepe,A1,Pepe
rui,1,proper-noun,other,Rui,other,Rui
muldoon,1,proper-noun,other,Muldoon,other,Muldoon
sixtina,1,proper-noun,feminine,Sixtina,other,Sistine
sasquatch,1,proper-noun,other,Sasquatch,other,sasquatch
chesterton,1,proper-noun,other,Chesterton,other,Chesterton
fígaro,1,proper-noun,masculine,Fígaro,other,Figaro
veracruz,1,proper-noun,other,Veracruz,A1,Veracruz
qasim,1,proper-noun,other,Qasim,A1,Qasim
merlí,1,proper-noun,other,Merlí,B2,Merlí
hershey,1,proper-noun,other,Hershey,other,Hershey
dorothea,1,proper-noun,feminine,Dorotea,other,Dorothea
pendragon,1,proper-noun,other,Pendragón,other,Pendragon
tylenol,1,proper-noun,other,Tylenol,other,Tylenol
mikaelson,1,proper-noun,other,Mikaelson,other,Mikaelson
lothbrok,1,proper-noun,other,Lothbrok,other,Lothbrok
weinstein,1,proper-noun,other,Weinstein,other,Weinstein
señor.,1,proper-noun,masculine,Señor,A1,Sir
konoha,1,proper-noun,other,Konoha,A1,Konoha
kyla,1,proper-noun,feminine,Kyla,A1,Kyla
norrell,1,proper-noun,other,Norrell,other,Norrell
jupiter,1,proper-noun,masculine,Júpiter,A1,Jupiter
rodger,1,proper-noun,other,Rodger,other,Rodger
ginnie,1,proper-noun,feminine,Ginnie,other,Ginnie
preeti,1,proper-noun,other,Preeti,other,Preeti
tchaikovsky,1,proper-noun,other,Tchaikovsky,C1,Tchaikovsky
carsten,1,proper-noun,other,Carsten,other,Carsten
takagi,1,proper-noun,other,Takagi,other,Takagi
dragan,1,proper-noun,other,Dragan,other,Dragan
myrna,1,proper-noun,feminine,Myrna,other,Myrna
mitchel,1,proper-noun,other,Mitchel,other,Mitchel
berto,1,proper-noun,other,Berto,A1,Berto
caspar,1,proper-noun,other,Caspar,A1,Caspar
rostov,1,proper-noun,other,Rostov,other,Rostov
gauss,1,proper-noun,other,Gauss,C2,Gauss
krauss,1,proper-noun,other,Krauss,other,Krauss
tamra,1,proper-noun,feminine,Tamra,other,Tamra
pettigrew,1,proper-noun,other,Pettigrew,other,Pettigrew
calabria,1,proper-noun,feminine,Calabria,other,Calabria
bonny,1,proper-noun,other,Bonny,other,Bonny
claybourne,1,proper-noun,other,Claybourne,other,Claybourne
lovett,1,proper-noun,other,Lovett,other,Lovett
krüger,1,proper-noun,other,Krüger,other,Krüger
gauri,1,proper-noun,feminine,Gauri,other,Gauri
devonshire,1,proper-noun,other,Devonshire,other,Devonshire
maroney,1,proper-noun,other,Maroney,other,Maroney
mulholland,1,proper-noun,other,Mulholland,other,Mulholland
günther,1,proper-noun,other,Günther,A1,Günther
chesney,1,proper-noun,other,Chesney,other,Chesney
andréi,1,proper-noun,other,Andréi,other,Andréi
treblinka,1,proper-noun,other,Treblinka,other,Treblinka
chauncey,1,proper-noun,other,Chauncey,other,Chauncey
griffiths,1,proper-noun,other,Griffiths,other,Griffiths
bachman,1,proper-noun,other,Bachman,other,Bachman
schrute,1,proper-noun,other,Schrute,other,Schrute
riddick,1,proper-noun,other,Riddick,other,Riddick
senegal,1,proper-noun,other,Senegal,A1,Senegal
witherspoon,1,proper-noun,other,Witherspoon,other,Witherspoon
naoko,1,proper-noun,other,Naoko,other,Naoko
pyongyang,1,proper-noun,other,Pyongyang,A1,Pyongyang
hanako,1,proper-noun,feminine,Hanako,other,Hanako
hannigan,1,proper-noun,other,Hannigan,other,Hannigan
spokane,1,proper-noun,other,Spokane,other,Spokane
alban,1,proper-noun,other,Alban,A1,Alban
isaacs,1,proper-noun,other,Isaac,A1,Isaac
alek,1,proper-noun,other,Alek,other,Alek
bengt,1,proper-noun,other,Bengt,other,Bengt
gonzalez,1,proper-noun,other,González,other,Gonzalez
duquesne,1,proper-noun,other,Duquesne,other,Duquesne
lilli,1,proper-noun,feminine,Lilli,other,Lilli
chiara,1,proper-noun,feminine,Chiara,other,Chiara
waterbury,1,proper-noun,other,Waterbury,other,Waterbury
shalimar,1,proper-noun,other,Shalimar,other,Shalimar
pedrito,1,proper-noun,masculine,Pedrito,A1,little Peter
kirkman,1,proper-noun,other,Kirkman,other,Kirkman
collette,1,proper-noun,feminine,Collette,other,Collette
genesis,1,proper-noun,other,Génesis,A1,Genesis
ahmet,1,proper-noun,other,Ahmet,A1,Ahmet
kimmel,1,proper-noun,other,Kimmel,other,Kimmel
trevelyan,1,proper-noun,other,Trevelyan,other,Trevelyan
zaara,1,proper-noun,feminine,Zaara,other,Zaara
mccullough,1,proper-noun,other,Mccullough,other,Mccullough
diddy,1,proper-noun,other,Diddy,other,Diddy
kennish,1,proper-noun,other,Kennish,other,Kennish
chaim,1,proper-noun,other,Chaim,other,Chaim
zhong,1,proper-noun,other,Zhong,other,Zhong
sancti,1,proper-noun,masculine,Sanctus,other,Saint
fenway,1,proper-noun,other,Fenway,other,Fenway
quinton,1,proper-noun,other,Quinton,other,Quinton
natacha,1,proper-noun,feminine,Natacha,other,Natacha
asuna,1,proper-noun,feminine,Asuna,other,Asuna
laughlin,1,proper-noun,other,Laughlin,other,Laughlin
applebee,1,proper-noun,other,Applebee's,other,Applebee's
kaswell,1,proper-noun,other,Kaswell,other,Kaswell
brunswick,1,proper-noun,other,Brunswick,A1,Brunswick
avril,1,proper-noun,feminine,Avril,other,April
ritalin,1,proper-noun,other,Ritalin,other,Ritalin
artur,1,proper-noun,other,Artur,A1,Artur
andros,1,proper-noun,masculine,Andros,other,Andros
yann,1,proper-noun,masculine,Yann,other,Yann
peeta,1,proper-noun,other,Peeta,other,Peeta
gilberto,1,proper-noun,masculine,Gilberto,A1,Gilberto
hogarth,1,proper-noun,other,Hogarth,other,Hogarth
kerouac,1,proper-noun,other,Kerouac,other,Kerouac
sturgis,1,proper-noun,other,Sturgis,other,Sturgis
yuna,1,proper-noun,feminine,Yuna,other,Yuna
superstar,1,proper-noun,other,Superstar,B2,superstar
sandor,1,proper-noun,other,Sandor,other,Sandor
shinhwa,1,proper-noun,other,Shinhwa,other,myth
jenni,1,proper-noun,feminine,Jenni,A1,Jenni
daniella,1,proper-noun,feminine,Daniella,other,Daniella
alamo,1,proper-noun,masculine,Álamo,other,alamo
cáucaso,1,proper-noun,masculine,Cáucaso,B2,Caucasus
gerardo,1,proper-noun,masculine,Gerardo,A1,Gerardo
