word,frequency,type,gender,dictionaryForm,languageLevel,english
movie,1,noun,feminine,película,A1,movie
meat,1,noun,feminine,carne,A1,meat
cars,1,noun,other,carro,A1,cars
xindi,1,other,other,xindi,other,xindi
lore,1,noun,masculine,lore,B2,lore
crimson,1,other,other,crimson,other,crimson
button,1,other,other,button,other,button
temperance,1,other,other,templanza,C1,temperance
mt,1,other,other,mt,other,mt
wons,1,other,other,wons,other,wons
toddy,1,other,other,toddy,other,toddy
boreal,1,adjective,feminine,boreal,B2,boreal
kanji,1,other,other,kanji,other,kanji
minute,1,noun,feminine,minuto,A1,minute
dah,1,other,other,dah,other,dah
tug,1,other,other,tug,other,tug
mig,1,other,other,mig,other,mig
moment,1,noun,masculine,momento,A2,moment
shing,1,other,other,shing,other,shing
hooters,1,other,other,hooters,other,hooters
ix,1,other,other,ix,other,ix
cally,1,other,other,Cally,other,Cally
nuggets,1,other,other,nuggets,other,nuggets
ghb,1,other,other,ghb,other,ghb
parr,1,other,other,parr,other,parr
thanks,1,other,other,gracias,A1,thanks
botwin,1,other,other,botwin,other,botwin
ahhhh,1,other,other,ahhhh,other,ahhhh
cheetah,1,other,other,cheetah,other,cheetah
ago,1,noun,other,ago,C1,ago
runkle,1,other,other,runkle,other,runkle
ime,1,other,other,IME,other,IME
nige,1,other,other,nige,other,nige
klux,1,other,other,klux,other,klux
braille,1,other,other,braille,A1,braille
noh,1,other,other,noh,other,noh
kc,1,other,other,kc,other,kc
scavo,1,other,other,scavo,other,scavo
hoss,1,other,other,hoss,other,hoss
luck,1,other,other,suerte,A1,luck
tweets,1,noun,masculine,tweet,A2,tweets
fleet,1,noun,feminine,flota,B2,fleet
argenteam,1,other,other,argenteam,other,argenteam
voodoo,1,other,other,voodoo,other,voodoo
landing,1,other,other,landing,other,landing
mirror,1,other,other,mirror,other,mirror
reader,1,other,other,reader,other,reader
stumpy,1,other,other,stumpy,other,stumpy
cooter,1,other,other,cooter,other,cooter
zone,1,other,other,zone,other,zone
irascible,1,adjective,other,irascible,B2,irascible
horizon,1,other,other,horizonte,A2,horizon
fame,1,noun,feminine,fama,B1,fame
minos,1,noun,masculine,minos,other,Minos
yet,1,other,other,yet,other,yet
lonely,1,adjective,other,solitario,B1,lonely
jump,1,verb,other,saltar,A1,jump
dynamics,1,other,other,dynamics,other,dynamics
shado,1,other,other,shado,other,shado
raw,1,adjective,other,crudo,B1,raw
burning,1,adjective,other,ardiente,B1,burning
gert,1,other,other,gert,other,gert
inaudible,1,adjective,other,inaudible,B2,inaudible
bottom,1,other,other,bottom,other,bottom
zigzag,1,other,other,zigzag,B1,zigzag
doren,1,other,other,doren,other,doren
kaan,1,other,other,kaan,other,kaan
tivo,1,other,other,tivo,other,tivo
determine,1,verb,other,determinar,B1,determine
along,1,other,other,along,other,along
windows,1,other,other,windows,other,windows
metropolitan,1,adjective,masculine,metropolitan,B2,metropolitan
reaper,1,other,other,reaper,other,reaper
sd,1,other,other,Sd,other,Sd
sutra,1,noun,masculine,sútra,B2,sutra
gillis,1,other,other,gillis,other,gillis
cammy,1,other,other,cammy,other,cammy
lr,1,other,other,lr,other,lr
fantasy,1,other,other,fantasía,B2,fantasy
salander,1,other,other,salander,other,salander
wonderful,1,other,other,wonderful,C1,wonderful
iya,1,other,other,iya,other,iya
daph,1,other,other,daph,other,daph
rath,1,other,other,rath,other,rath
sdv,1,other,other,sdv,other,sdv
dust,1,noun,masculine,polvo,A1,dust
animes,1,noun,masculine,anime,A2,animes
haleh,1,other,other,haleh,other,haleh
sora,1,noun,feminine,sora,A1,sora
mong,1,other,other,mong,other,mong
gem,1,noun,masculine,gema,A1,gem
foxy,1,adjective,feminine,foja,A2,foxy
yel,1,other,other,yel,other,yel
imbeciles,1,noun,masculine,imbécil,B2,imbeciles
angina,1,noun,feminine,angina,B2,angina
zimmer,1,other,other,zimmer,other,zimmer
skinny,1,adjective,other,delgado,A1,skinny
blinky,1,other,other,blinky,other,blinky
yuen,1,other,other,yuen,other,yuen
mather,1,other,other,mather,other,mather
dinky,1,other,other,dinky,other,dinky
hoppy,1,adjective,other,hoppy,other,hoppy
wasabi,1,noun,masculine,wasabi,A2,wasabi
stingray,1,other,other,stingray,other,stingray
aster,1,noun,masculine,aster,B1,aster
truly,1,adverb,other,verdaderamente,B1,truly
gosh,1,other,other,gosh,other,gosh
haji,1,other,other,haji,other,haji
ls,1,other,other,ls,other,ls
tui,1,other,other,tui,other,Tui
mehra,1,other,other,mehra,other,mehra
peace,1,other,other,peace,other,peace
gospel,1,other,other,gospel,other,gospel
cheetos,1,other,masculine,cheetos,A1,cheetos
mimosas,1,noun,feminine,mimosa,A2,mimosas
splinter,1,noun,feminine,esquirla,B1,splinter
consolidated,1,adjective,other,consolidado,B2,consolidated
orcas,1,noun,feminine,orca,A2,orcas
proxy,1,other,other,proxy,other,proxy
model,1,noun,masculine,modelo,B1,model
fibrosis,1,noun,feminine,fibrosis,B2,fibrosis
yool,1,other,other,yool,other,yool
bogg,1,other,other,bogg,other,bogg
smile,1,other,other,smile,other,smile
tuan,1,other,other,tuan,other,tuan
visiontext,1,other,other,visiontext,other,visiontext
ashe,1,other,other,ashe,other,ashe
tt,1,other,other,tt,other,tt
adel,1,other,other,adel,other,adel
fats,1,other,other,fats,other,fats
fringe,1,noun,feminine,franja,B2,fringe
breakfast,1,noun,masculine,desayuno,A1,breakfast
hitch,1,other,other,hitch,other,hitch
striker,1,other,other,striker,other,striker
millennium,1,noun,masculine,milena,B2,millennium
vulva,1,noun,feminine,vulva,A1,vulva
wol,1,other,other,wol,other,wol
rance,1,other,other,rance,other,rance
bunting,1,other,other,bunting,other,bunting
housewives,1,noun,feminine,ama de casa,A1,housewives
defcon,1,other,other,defcon,other,defcon
nation,1,noun,feminine,nación,A1,nation
covenant,1,other,other,covenant,other,covenant
litt,1,other,other,litt,other,litt
bolena,1,other,other,bolena,other,bolena
prenatal,1,adjective,masculine,prenatal,B1,prenatal
a.d.,1,other,other,a.d.,other,A.D.
pogo,1,noun,masculine,pogo,A1,pogo
bue,1,other,other,bue,other,bue
celsius,1,other,other,Celsius,A1,Celsius
tube,1,noun,masculine,tubo,A1,tube
oms,1,other,other,oms,other,oms
bumblebee,1,other,other,bumblebee,other,bumblebee
devalos,1,other,other,devalos,other,devalos
technicolor,1,other,other,technicolor,other,technicolor
bardot,1,other,feminine,bardot,other,bardot
fiske,1,other,other,fiske,other,fiske
munsch,1,other,other,Munsch,other,Munsch
granola,1,noun,feminine,granola,A1,granola
virtuosos,1,noun,masculine,virtuoso,B2,virtuosos
waring,1,other,other,waring,other,waring
pocket,1,other,other,pocket,other,pocket
secretariat,1,other,feminine,secretaría,B1,secretariat
flipper,1,other,other,flipper,other,flipper
arc,1,noun,masculine,arco,A1,arc
omelette,1,noun,feminine,omelette,A2,omelette
memos,1,noun,masculine,memo,A2,memos
rack,1,noun,masculine,rack,other,rack
sholto,1,other,other,sholto,other,sholto
afraid,1,adjective,other,asustado,A2,afraid
parental,1,adjective,masculine,parental,B2,parental
virginal,1,adjective,masculine,virginal,B2,virginal
jaffe,1,other,other,jaffé,other,jaffe
gatorade,1,other,other,Gatorade,A1,Gatorade
hide,1,verb,other,esconder,A2,hide
bablu,1,other,other,bablu,other,bablu
waterman,1,other,other,waterman,other,waterman
tennis,1,noun,masculine,tenis,A1,tennis
fife,1,other,other,fife,other,fife
shut,1,other,other,shut,other,shut
mailer,1,noun,masculine,mailer,other,mailer
roller,1,other,other,roller,other,roller
buu,1,other,other,buu,other,buu
barrows,1,other,other,barrows,other,barrows
swearengen,1,other,other,swearengen,other,swearengen
falling,1,other,other,falling,other,falling
malware,1,noun,masculine,malware,B2,malware
tuco,1,noun,masculine,tuco,A1,tuco
wicked,1,adjective,other,malvado,B2,wicked
fancy,1,adjective,other,fancy,B2,fancy
private,1,adjective,other,privado,B1,private
ulf,1,other,other,ulf,other,ulf
retractor,1,noun,masculine,retractor,B1,retractor
million,1,other,other,millón,A1,million
seller,1,noun,masculine,vendedor,A2,seller
folklore,1,noun,masculine,folklore,B1,folklore
petunia,1,noun,feminine,petunia,A1,petunia
rotor,1,noun,masculine,rotor,A2,rotor
mba,1,other,other,MBA,other,MBA
peak,1,other,other,peak,other,peak
reema,1,other,feminine,reema,other,reema
blum,1,other,other,blum,other,blum
snot,1,other,other,moco,A1,snot
rolly,1,other,other,rolly,other,rolly
sinusitis,1,noun,feminine,sinusitis,B2,sinusitis
splash,1,other,other,splash,other,splash
bowler,1,noun,masculine,bowler,other,bowler
leaf,1,noun,feminine,hoja,A1,leaf
deng,1,other,other,deng,other,deng
bully,1,other,other,bully,other,bully
aarti,1,other,other,aarti,other,aarti
pom,1,other,other,pom,other,pom
keung,1,other,other,keung,other,keung
monday,1,other,other,lunes,A1,monday
minds,1,other,other,minds,other,minds
inexcusable,1,adjective,other,inexcusable,B2,inexcusable
holding,1,other,other,holding,other,holding
dimension,1,noun,feminine,dimensión,B1,dimension
track,1,other,other,track,other,track
seti,1,other,other,seti,other,seti
wide,1,adjective,other,amplio,A2,wide
qiu,1,other,other,qiu,other,qiu
def,1,other,other,def,other,def
guitar,1,other,feminine,guitarra,A1,guitar
toshi,1,other,other,toshi,other,toshi
merrin,1,other,other,merrin,other,merrin
weekend,1,other,other,fin de semana,A1,weekend
prep,1,other,other,prep,other,prep
robb,1,other,other,robb,other,robb
belly,1,other,other,belly,other,belly
luper,1,other,other,luper,other,luper
teach,1,verb,other,enseñar,A1,teach
cragen,1,other,other,cragen,other,cragen
koo,1,other,other,koo,other,koo
a6,1,other,other,a6,other,a6
guns,1,other,other,gun,other,guns
hind,1,other,other,hind,other,hind
morstan,1,other,other,morstan,other,morstan
sunako,1,other,other,sunako,other,sunako
jakes,1,other,other,jakes,other,jakes
winkle,1,other,other,winkle,other,winkle
otomo,1,other,other,otomo,other,otomo
starlight,1,other,other,starlight,other,starlight
gecko,1,noun,masculine,gecko,A1,gecko
yup,1,other,other,yup,other,yup
noi,1,other,other,noi,other,noi
skinheads,1,noun,masculine,skinhead,B2,skinheads
ship,1,other,other,ship,other,ship
shooter,1,other,other,shooter,other,shooter
ek,1,other,other,ek,other,ek
public,1,adjective,masculine,público,A2,public
taiga,1,noun,feminine,taiga,B2,taiga
naruse,1,other,other,Naruse,other,Naruse
egg,1,other,other,huevo,A1,egg
flood,1,noun,feminine,inundación,B2,flood
gwi,1,other,other,gwi,other,gwi
cannoli,1,other,other,cannoli,other,cannoli
luv,1,other,other,luv,other,luv
cosmopolitan,1,adjective,other,cosmopolita,B2,cosmopolitan
energy,1,other,other,energía,A2,energy
filipina,1,noun,feminine,filipina,A2,Filipina
eri,1,other,other,eri,other,eri
stadium,1,noun,masculine,estadio,A2,stadium
diner,1,noun,masculine,diner,A2,diner
miracle,1,other,other,milagro,A2,miracle
catcher,1,other,neuter,catcher,other,catcher
birk,1,other,other,birk,other,birk
wire,1,noun,feminine,alambre,B1,wire
ufc,1,other,other,ufc,other,UFC
stupid,1,adjective,other,estúpido,B1,stupid
huckleberry,1,other,other,huckleberry,other,huckleberry
iib,1,other,other,iib,other,iib
ravu,1,other,other,ravu,other,ravu
krill,1,other,neuter,krill,other,krill
ep,1,other,other,ep,other,ep
erase,1,verb,other,borrar,A1,erase
okada,1,other,other,okada,other,okada
blazer,1,noun,feminine,blazer,A1,blazer
giza,1,noun,feminine,Giza,B2,Giza
idios,1,other,other,idios,other,idios
naka,1,other,other,naka,other,naka
inhabitable,1,adjective,other,inhabitable,B2,inhabitable
cori,1,other,other,cori,other,cori
boomerang,1,noun,masculine,boomerang,A2,boomerang
taekwondo,1,other,other,taekwondo,A1,taekwondo
hecht,1,other,other,hecht,other,hecht
knut,1,other,other,knut,other,knut
krupp,1,other,other,krupp,other,Krupp
fog,1,noun,masculine,fog,other,fog
woof,1,other,other,woof,other,woof
milkha,1,other,other,milkha,other,milkha
lumen,1,noun,masculine,lúmen,B2,lumen
reva,1,other,other,reva,other,reva
wildcats,1,noun,other,wildcat,other,wildcats
crime,1,other,other,crime,other,crime
neon,1,noun,masculine,neón,B1,neon
broots,1,other,other,broots,other,broots
toots,1,other,other,toots,other,toots
raben,1,other,other,raben,other,raben
sayers,1,other,other,sayer,other,sayers
miri,1,other,other,miri,other,miri
baco,1,other,masculine,baco,other,baco
calling,1,other,other,calling,other,calling
chill,1,other,other,chill,other,chill
iwo,1,other,other,iwo,other,iwo
grievous,1,other,other,grievous,other,grievous
apocalypse,1,other,other,apocalipsis,C1,apocalypse
its,1,pronoun,other,su,A1,its
enchiladas,1,noun,feminine,enchilada,A2,enchiladas
duo,1,other,other,duo,A1,duo
huno,1,other,other,huno,other,huno
parkway,1,other,other,parkway,other,parkway
ark,1,other,other,ark,other,ark
uv,1,other,other,uv,other,uv
maker,1,other,other,maker,other,maker
yom,1,other,other,yom,other,yom
arcy,1,other,other,arcy,other,arcy
walling,1,other,other,walling,other,walling
tiff,1,other,other,tiff,other,tiff
ise,1,other,other,ise,other,ise
grrr,1,other,other,grrr,other,grrr
flashback,1,other,other,flashback,other,flashback
agra,1,other,feminine,agra,B1,agra
sgc,1,other,other,sgc,other,sgc
vik,1,other,other,vik,other,vik
oxy,1,other,other,oxy,other,oxy
notarial,1,adjective,feminine,notarial,B2,notarial
mor,1,other,other,mor,other,mor
string,1,noun,feminine,cadena,A2,string
na-na,1,other,other,na-na,A1,na-na
blockbuster,1,other,other,blockbuster,other,blockbuster
network,1,other,other,network,other,network
porgy,1,other,other,porgy,other,porgy
combine,1,verb,other,combinar,A2,combine
mah,1,other,other,mah,other,mah
rda,1,other,other,rda,other,rda
rc,1,other,other,rc,other,rc
valens,1,other,other,valens,other,valens
clean,1,adjective,other,limpio,A1,clean
valiant,1,adjective,masculine,valiente,B1,valiant
kao,1,other,other,kao,other,kao
points,1,other,other,points,other,points
bader,1,other,other,bader,other,bader
nevers,1,other,other,nevers,other,nevers
yue,1,other,other,yue,other,yue
taffy,1,other,other,taffy,other,taffy
daiquiri,1,noun,masculine,daiquiri,B1,daiquiri
divine,1,adjective,other,divino,B1,divine
gav,1,other,other,gav,other,gav
molar,1,noun,masculine,molar,A2,molar
grass,1,other,other,grass,other,grass
kazon,1,other,other,kazon,other,kazon
bomb,1,noun,feminine,bomba,B1,bomb
morrie,1,other,other,morrie,other,morrie
xo,1,other,other,xo,other,xo
tabby,1,other,other,tabby,other,tabby
fedora,1,noun,feminine,fedora,A1,fedora
report,1,other,other,report,other,report
baguette,1,noun,feminine,baguette,A1,baguette
third,1,other,other,third,other,third
ajax,1,other,other,Ajax,other,Ajax
gault,1,other,other,gault,other,gault
bannion,1,other,other,bannion,other,bannion
sometimes,1,adverb,other,a veces,A2,sometimes
cabal,1,noun,masculine,cabal,B2,cabal
system,1,other,other,sistema,A2,system
hur,1,other,other,hur,other,hur
cardigan,1,other,masculine,cardigan,A2,cardigan
sermonees,1,other,other,sermonees,other,sermonees
boot,1,noun,feminine,bota,A1,boot
boon,1,other,other,boon,other,boon
hyang,1,other,other,hyang,other,hyang
comet,1,noun,masculine,cometa,A2,comet
goofy,1,other,other,goofy,other,goofy
demosle,1,other,other,demosle,other,demosle
opry,1,other,other,opry,other,opry
ntac,1,other,other,ntac,other,ntac
alak,1,other,other,alak,other,alak
curley,1,other,other,curley,other,curley
haig,1,other,other,haig,other,haig
orry,1,other,other,orry,other,orry
tgs,1,other,other,tgs,other,tgs
switch,1,other,other,switch,other,switch
cheech,1,other,other,cheech,other,cheech
90s,1,other,other,noventas,other,90s
manav,1,other,other,manav,other,manav
ota,1,other,other,ota,other,ota
popper,1,other,other,popper,other,popper
wraith,1,other,other,wraith,other,wraith
retriever,1,other,other,retriever,other,retriever
salmon,1,noun,masculine,salmón,A2,salmon
lisi,1,other,other,lisi,other,lisi
rec,1,other,other,rec,other,rec
crumb,1,noun,masculine,miga,A1,crumb
mob,1,other,other,mob,other,mob
olle,1,other,other,olle,other,olle
spaniel,1,noun,masculine,spaniel,A2,spaniel
zatara04,1,other,other,zatara04,other,zatara04
minor,1,adjective,masculine,menor,B1,minor
hunk,1,other,other,hunk,other,hunk
sonic,1,other,other,sonic,other,sonic
balls,1,other,other,balls,other,balls
gumbo,1,other,other,gumbo,other,gumbo
philo,1,other,other,philo,other,philo
fitness,1,other,other,fitness,other,fitness
hubot,1,other,other,hubot,other,hubot
bouquet,1,other,other,bouquet,other,bouquet
melon,1,noun,masculine,melón,A1,melon
cha0d0d0,1,other,other,cha0d0d0,other,cha0d0d0
minx,1,other,other,minx,other,minx
dena,1,other,other,dena,other,dena
coulter,1,noun,masculine,coulter,other,coulter
urko,1,other,masculine,urko,other,urko
vieses,1,other,other,vieses,other,vieses
-r--3ch462300--t,1,other,other,-r--3ch462300--t,other,-r--3ch462300--t
bun,1,other,other,bun,other,bun
ferri,1,other,other,ferri,other,ferri
keri,1,other,other,keri,other,keri
raider,1,other,other,raider,other,raider
yamsha,1,other,other,yamsha,other,yamsha
self,1,other,other,self,other,self
drazi,1,other,other,drazi,other,drazi
mudd,1,other,other,mudd,other,mudd
geo,1,noun,masculine,geo,A2,geo
okja,1,other,other,okja,other,okja
chil,1,other,other,chil,other,chil
bitcoins,1,noun,masculine,bitcoin,A2,bitcoins
camel,1,noun,masculine,camello,A1,camel
rune,1,noun,feminine,runa,other,rune
toph,1,other,other,toph,other,toph
clicks,1,noun,masculine,clic,A1,clicks
jeeps,1,noun,masculine,jeep,A1,jeeps
cons,1,other,other,cons,other,cons
reiden,1,other,other,reiden,other,reiden
liber8,1,other,other,liber8,other,liber8
until,1,other,other,until,other,until
bermuda,1,noun,feminine,bermuda,A2,Bermuda
robie,1,other,other,robie,other,robie
doogie,1,other,other,doogie,other,doogie
ahjusshi,1,other,other,ahjusshi,other,ahjusshi
guten,1,other,other,guten,other,guten
shall,1,other,other,shall,other,shall
ripped,1,adjective,other,ripped,B2,ripped
panties,1,noun,feminine,panties,A1,panties
stash,1,other,other,stash,other,stash
frame,1,other,other,frame,other,frame
lo-lo,1,other,other,lo-lo,other,lo-lo
gettin,1,other,other,gettin,other,gettin
togas,1,noun,feminine,toga,A2,togas
casaya,1,other,other,casaya,other,casaya
zeuthen,1,other,other,zeuthen,other,zeuthen
curran,1,other,other,curran,other,curran
cramer,1,other,other,cramer,other,Cramer
enright,1,other,other,enright,other,enright
wray,1,other,other,Wray,other,Wray
wine,1,noun,masculine,vino,A1,wine
kebabs,1,noun,masculine,kebab,A1,kebabs
flats,1,other,other,flats,other,flats
soft,1,adjective,other,suave,A1,soft
ooooh,1,other,other,ooooh,other,ooooh
hooli,1,other,other,hooli,other,hooli
weird,1,other,other,weird,other,weird
hex,1,noun,other,hex,other,hex
shizu,1,other,other,shizu,other,shizu
speak,1,verb,other,hablar,A1,speak
torrio,1,noun,masculine,torrio,other,torrio
langer,1,other,other,langer,other,langer
bulimia,1,noun,feminine,bulimia,B2,bulimia
hanjo,1,other,other,hanjo,other,hanjo
spicer,1,other,other,spicer,other,spicer
antivirus,1,noun,masculine,antivirus,B1,antivirus
wiener,1,noun,masculine,wiener,other,wiener
greenleaf,1,other,other,greenleaf,other,greenleaf
tsa,1,other,other,tsa,other,tsa
rennie,1,other,other,Rennie,other,Rennie
scotty,20,proprer-noun,other,Scotty,other,Scotty
formal,19,adjective,masculine,formal,B2,formal
campbell,19,proprer-noun,other,Campbell,A1,Campbell
rival,19,noun,masculine,rival,B1,rival
wes,19,other,other,wes,other,wes
prepare,18,verb,other,preparar,A2,prepare
dj,18,other,other,dj,other,DJ
champagne,17,noun,masculine,champán,A2,champagne
queen,17,other,feminine,reina,A1,queen
brick,16,other,other,brick,other,brick
soda,16,noun,feminine,soda,A1,soda
oriental,16,adjective,masculine,oriental,B2,oriental
karma,16,noun,masculine,karma,B2,karma
industrial,16,adjective,feminine,industrial,B1,industrial
agnes,16,proprer-noun,feminine,Ágnes,other,Agnes
software,16,noun,other,software,B1,software
finch,16,other,other,finch,other,finch
panel,16,noun,masculine,panel,A2,panel
south,16,other,other,south,other,south
whoo,16,other,other,whoo,other,whoo
day,16,noun,masculine,día,A1,day
chen,16,other,other,chen,other,chen
dvd,16,other,other,dvd,other,dvd
laurel,16,noun,masculine,laurel,A2,laurel
willy,16,proprer-noun,masculine,Willy,A1,Willy
p.,16,other,other,p.,other,p.
corporal,16,adjective,masculine,corporal,B1,corporal
cat,16,other,other,gato,A1,cat
wall,16,noun,feminine,pared,A1,wall
posterior,16,adjective,feminine,posterior,B1,posterior
was,16,other,other,was,other,was
rich,15,adjective,other,rico,A2,rich
mini,15,adjective,other,mini,A1,mini
now,15,other,other,now,other,now
ch00ffff,15,other,other,ch00ffff,other,ch00ffff
ring,15,other,other,ring,other,ring
bert,15,proprer-noun,other,Bert,other,Bert
survivor,15,other,other,survivor,other,survivor
monitor,15,noun,masculine,monitor,A2,monitor
bates,15,other,other,bates,other,bates
ward,15,other,other,ward,other,ward
aroma,15,noun,masculine,aroma,A2,aroma
cyrus,15,proprer-noun,other,Cyrus,other,Cyrus
joon,15,other,other,joon,other,joon
world,15,noun,masculine,mundo,A1,world
glen,15,other,other,glen,other,glen
song,15,other,other,canción,A1,song
bum,15,other,other,bum,other,bum
gases,15,noun,masculine,gas,A2,gases
kung,15,other,other,kung,other,kung
data,15,noun,feminine,dato,A2,data
ninja,15,proprer-noun,other,ninja,B1,ninja
lin,15,other,other,lin,other,lin
blues,15,noun,masculine,blues,other,blues
fort,15,other,other,fortaleza,A1,fort
phoenix,15,proprer-noun,other,Phoenix,other,phoenix
they,15,pronoun,other,they,A1,they
look,15,other,other,look,other,look
superficial,14,adjective,feminine,superficial,B2,superficial
country,14,noun,masculine,país,A1,country
universal,14,adjective,other,universal,B1,universal
gail,14,proprer-noun,other,Gail,other,Gail
ally,14,other,other,aliado,B1,ally
fitz,14,proprer-noun,other,Fitz,other,Fitz
brooks,14,other,other,brooks,other,brooks
cross,14,other,other,cross,other,cross
kara,14,other,other,kara,other,kara
facial,14,adjective,masculine,facial,B1,facial
sushi,14,noun,masculine,sushi,A2,sushi
if,14,other,other,si,A1,if
penal,14,adjective,masculine,penal,B2,penal
buzz,14,other,other,buzz,other,buzz
tacos,14,noun,masculine,taco,A1,tacos
sensual,14,adjective,feminine,sensual,B1,sensual
millie,14,proprer-noun,feminine,Millie,other,Millie
naval,14,adjective,masculine,naval,A2,naval
dc,13,other,other,dc,other,dc
square,13,other,other,square,other,square
taco,13,noun,masculine,taco,A1,taco
barb,13,other,other,barb,other,barb
fax,13,noun,masculine,fax,A2,fax
lacey,13,proprer-noun,other,Lacey,other,Lacey
river,13,noun,masculine,río,A1,river
sandwich,13,noun,masculine,sándwich,A1,sandwich
trent,13,proprer-noun,other,Trent,other,Trent
yale,13,other,other,Yale,other,Yale
semen,13,noun,masculine,semen,B2,semen
brien,13,other,other,brien,other,brien
propaganda,13,noun,feminine,propaganda,B1,propaganda
let,13,other,other,let,other,let
hot,13,adjective,masculine,caliente,A1,hot
madam,13,proprer-noun,feminine,madame,A1,madam
rené,13,proprer-noun,masculine,René,A1,René
who,13,pronoun,other,quién,A1,who
us,13,pronoun,other,nosotros,A1,us
nat,13,other,other,nat,other,nat
jang,13,other,other,jang,other,jang
formidable,13,adjective,other,formidable,B1,formidable
gates,13,other,other,gates,other,gates
hart,13,other,other,hart,other,hart
panda,13,noun,masculine,panda,A2,panda
genes,13,noun,masculine,gen,B1,genes
shelby,13,proprer-noun,other,Shelby,other,Shelby
happy,13,adjective,other,feliz,A1,happy
celestial,13,adjective,masculine,celestial,B2,celestial
ncis,13,other,other,ncis,other,NCIS
portland,13,proprer-noun,other,Portland,A1,Portland
art,13,other,other,arte,A2,art
moon,13,other,feminine,luna,A1,moon
eun,13,other,other,eun,other,eun
dom,13,other,other,dom,other,dom
life,13,other,other,vida,A1,life
mack,13,other,other,mack,other,mack
alf,13,other,other,alf,other,alf
nana,13,noun,feminine,nana,A1,nana
henderson,13,proprer-noun,other,Henderson,other,Henderson
reactor,13,noun,masculine,reactor,B2,reactor
spa,12,other,other,spa,other,spa
holt,12,other,other,holt,other,holt
opera,12,noun,feminine,ópera,B1,opera
wolf,12,other,other,lobo,A1,wolf
north,12,other,other,norte,A1,north
gala,12,noun,feminine,gala,B1,gala
admirable,12,adjective,other,admirable,B2,admirable
warner,12,proprer-noun,other,Warner,other,Warner
online,12,other,other,online,A2,online
valley,12,other,other,valley,other,valley
old,12,adjective,other,viejo,A1,old
cap,12,noun,masculine,cabeza,A1,cap
home,12,other,other,home,other,home
dominic,12,proprer-noun,masculine,Dominic,other,Dominic
air,12,other,other,air,other,air
florence,12,proprer-noun,feminine,Florence,A1,Florence
place,12,other,other,place,other,place
hale,12,other,other,hale,other,hale
point,12,other,other,point,other,point
asia-team,12,other,other,asia-team,other,asia-team
manager,12,noun,masculine,manejador,B1,manager
shepherd,12,other,other,shepherd,other,shepherd
kramer,12,proprer-noun,other,Kramer,C1,Kramer
when,12,other,other,cuando,A1,when
detector,12,noun,masculine,detector,B1,detector
moe,12,other,other,moe,other,moe
crystal,12,other,other,cristal,A1,crystal
banana,12,noun,feminine,banana,A1,banana
weaver,12,noun,masculine,tejedores,B1,weaver
isabelle,12,proprer-noun,feminine,Isabelle,A1,Isabelle
how,11,other,other,how,A1,how
h.,11,other,other,h.,other,h.
yes,11,other,other,yes,other,yes
pro,11,other,other,pro,A1,pro
infernal,11,adjective,masculine,infernal,B2,infernal
tessa,11,proprer-noun,feminine,Tessa,other,Tessa
wheeler,11,other,other,wheeler,other,wheeler
avatar,11,noun,masculine,avatar,B1,avatar
abdomen,11,noun,masculine,abdomen,A1,abdomen
zoo,11,noun,masculine,zoo,A1,zoo
darcy,11,proprer-noun,other,Darcy,A1,Darcy
beck,11,other,other,beck,other,beck
alfredo,11,proprer-noun,masculine,Alfredo,A1,Alfredo
iii,11,other,other,iii,other,iii
marine,11,other,other,marine,other,marine
seo,11,noun,masculine,seo,A2,SEO
insignia,11,noun,feminine,insignia,B1,insignia
saliva,11,noun,feminine,saliva,A1,saliva
felicity,11,other,other,felicidad,B1,felicity
ike,11,proprer-noun,other,Ike,other,Ike
individual,11,adjective,masculine,individual,B1,individual
titular,11,adjective,masculine,titular,B1,titular
back,11,other,other,back,other,back
hm,11,other,other,hm,other,hm
oppa,11,other,other,oppa,other,oppa
homer,11,proprer-noun,other,Homer,C1,Homer
kai,11,other,other,kai,other,kai
cass,11,other,other,cass,other,cass
aria,11,noun,feminine,aría,B2,aria
taxis,11,noun,masculine,taxi,A1,taxis
il,11,other,other,il,other,il
improbable,11,adjective,feminine,improbable,B1,improbable
casual,11,adjective,masculine,casual,B1,casual
way,11,other,other,way,other,way
cases,11,other,other,cases,other,cases
want,11,verb,other,querer,A1,want
pum,11,other,other,pum,other,pum
jedi,11,proprer-noun,other,Jedi,A1,Jedi
mango,11,noun,masculine,mango,A1,mango
nah,11,other,other,nah,A1,nah
morse,11,noun,masculine,morse,B2,morse
visible,11,adjective,other,visible,B1,visible
micro,11,noun,masculine,micro,A2,micro
ss,10,other,other,ss,other,ss
royal,10,adjective,other,real,B1,royal
curry,10,noun,masculine,curry,A2,curry
peculiar,10,adjective,other,peculiar,B2,peculiar
mentor,10,noun,masculine,mentor,B2,mentor
judas,10,proprer-noun,other,Judas,B2,Judas
frost,10,other,other,escarcha,B1,frost
uh-huh,10,other,other,uh-huh,other,uh-huh
ming,10,other,other,ming,other,ming
from,10,other,other,from,other,from
bree,10,other,other,bree,other,bree
cho,10,other,other,cho,other,cho
tractor,10,noun,masculine,tractor,A1,tractor
thesubfactory,10,other,other,thesubfactory,other,thesubfactory
wright,10,other,other,wright,other,wright
tac,10,other,other,tac,other,tac
vernon,10,proprer-noun,other,Vernon,A1,Vernon
